,titulo,artista,letras
25,Impressionando os Anjos,Gustavo Mioto," Hoje foi tudo bem, só um pouco cansativo. Dia duro no trabalho que acabou comigo. Tô aqui com os pés pra cima pronto pra dormir. A saudade de você é visita frequente. Que nem a sua tia chata que irritava a gente. Ah, saudade da gente. Tirando isso, do resto até que eu estou dando conta. A Julinha tá banguela e o Pedro só apronta. O que faltava do carro eu já quitei a conta. Falando nisso, terminei o livro que você pediu pra eu ler. E só na página 70 entendi você. Naquela parte onde diz que o amor é fogo que arde sem se ver. Como é que tá ai De você faz tempo que não ouço nada. Fala um pouco sua voz tá tão calada. Sei que agora deve estar impressionando anjos com sua risada. Mas de você faz tempo que não ouço nada. Fala um pouco sua voz tá tão calada. Ai de cima fala alto que eu preciso ouvir, como é que tá ai. Tirando isso do resto até que eu estou dando conta. A Julinha tá banguela e o Pedro só apronta. O que faltava do carro eu já quitei a conta. Falando nisso, terminei o livro que você pediu pra eu ler. E só na página 70 eu entendi você. Naquela parte onde diz que o amor é fogo que arde sem se ver. Como é que tá ai De você faz tempo que não ouço nada. Fala um pouco sua voz tá tão calada. Sei que agora deve estar impressionado os anjos com sua risada. Mas de você faz tempo que não ouço nada. Fala um pouco sua voz tá tão calada. Ai de cima fala alto que eu preciso ouvir, como é que tá ai. Sei que agora deve estar impressionado os anjos com sua risada. Fala alto ai de cima que eu preciso ouvir. Como é que tá ai.  "
26,Trincadinho,Jorge e Mateus," Vale a pena eu gostar de você. Vale a pena eu parar de beber pra te ver. Vale a pena eu dormir mais tarde. Vale a pena toda essa saudade. Será que compensa eu largar minha rotina de cachaça. Pra te ter lá em casa. E fazer vários nada, nada. Já tá meio caminho andado. Se parar, é prejuízo. Entre uma noite e outra. Eu vou correndo o risco de quebrar a cara. Pra quem já teve um coração quebrado. Um trincadinho não é nada. Já tá meio caminho andado. Se parar, é prejuízo. Entre uma noite e outra. Eu vou correndo o risco de quebrar a cara. Pra quem já teve um coração quebrado. Um trincadinho é nada. Vale a pena eu gostar de você. Vale a pena eu parar de beber pra te ver. Vale a pena eu dormir mais tarde. Vale a pena toda essa saudade. Será que compensa eu largar minha rotina de cachaça. Pra te ter lá em casa. E fazer vários nada, nada. Já tá meio caminho andado. Se parar, é prejuízo. Entre uma noite e outra. Eu vou correndo o risco de quebrar a cara. Pra quem já teve um coração quebrado. Um trincadinho não é nada. Já tá meio caminho andado. Se parar, é prejuízo. Entre uma noite e outra. Eu vou correndo o risco de quebrar a cara. Pra quem já teve um coração quebrado. Um trincadinho não é nada. Eu vou correndo o risco de quebrar a cara. Pra quem já teve o coração quebrado. Um trincadinho não é nada.  "
27,Amor À Primeira Esquina,Zé Neto e Cristiano," Quando eu saí de casa, bem que o coração me avisou. Leva um guardachuva que hoje pode ser. Que chova amor, que chova amor. Mas eu não dei ouvidos, saí desprevenido. Achei que nunca ia acontecer comigo. E aconteceu. O destino deu um empurrãozinho. Colocando o seu caminho no mesmo que o meu. No mesmo que o meu. Foi amor à primeira esquina, ai ai ai. Procurei um defeito, ela não tinha, ai ai ai. Bem que o meu coração me avisou. Abriu um sorriso e o tempo fechou. Foi amor à primeira esquina, ai ai ai. Procurei um defeito, ela não tinha, ai ai ai. Bem que o meu coração me avisou. Abriu um sorriso e o tempo fechou. Aí choveu amor. Mas eu não dei ouvidos, saí desprevenido. Achei que nunca ia acontecer comigo. E aconteceu. O destino deu um empurrãozinho. Colocando o seu caminho no mesmo que o meu. No mesmo que o meu. Foi amor à primeira esquina, ai ai ai. Procurei um defeito, ela não tinha, ai ai ai. Bem que o meu coração me avisou. Abriu um sorriso e o tempo fechou. Foi amor à primeira esquina, ai ai ai. Procurei um defeito, ela não tinha, ai ai ai. Bem que o meu coração me avisou. Abriu um sorriso e o tempo fechou. Aí choveu amor.  "
28,De Quem é a Culpa?,Marília Mendonça," Exagerado, sim. Sou mais você que eu. Sobrevivo de olhares. E alguns abraços que me deu. E o que vai ser de mim. E o meu assunto que não muda. Minha cabeça não ajuda. Loucura, tortura. E que se dane a minha postura. Se eu mudei, você não viu. Eu só queria ter você por perto. Mas você sumiu. É tipo um vício que não tem mais cura. E agora, de quem é a culpa. A culpa é sua por ter esse sorriso. Ou a culpa é minha por me apaixonar por ele. Só isso. Não finja que eu não tô falando com você. Eu tô parado no meio da rua. Eu tô entrando no meio dos carros. Sem você, a vida não continua. Não finja que eu não tô falando com você. Ninguém entende o que eu tô passando. Quem é você, que eu não conheço mais. Me apaixonei pelo que eu inventei de você. Mas você sumiu. É tipo um vício que não tem mais cura. E agora, de quem é a culpa. A culpa é sua por ter esse sorriso. Ou a culpa é minha por me apaixonar por ele. Só isso. Não finja que eu não tô falando com você. Eu tô parado no meio da rua. Eu tô entrando no meio dos carros. Sem você, a vida não continua. Não finja que eu não tô falando com você. Ninguém entende o que eu tô passando. Quem é você, que eu não conheço mais. Me apaixonei pelo que eu inventei de você. Iêiê, iêiê. Me apaixonei pelo que eu inventei de você.  "
29,Derreter a Aliança,Zé Neto e Cristiano," Eu tava tão certo quando eu decidi. Pedir a sua mão foi a maior besteira que eu fiz. Inocente eu fui, mal sabia o que estava por vir. Mais de cinco mil reais foi o que eu gastei. Nesse par de alianças eu me endividei. Parcelei a palhaçada toda no cartão. E agora eu to pagando é com a solidão. Vou derreter essa aliança ai ai. Vou tomar tudo de cachaça. Pra ver se passa e ameniza essa dor. Se aceita ouro no boteco é pra lá que eu vou. Vou derreter essa aliança ai ai. Vou tomar tudo de cachaça. Pra ver se passa e ameniza essa dor. Eu vou fazer um rolo com o dono do boteco já que eu não tenho mais amor. Eu tava tão certo quando eu decidi. Pedir a sua mão foi a maior besteira que eu fiz. Inocente eu fui, mal sabia o que estava por vir. Mais de cinco mil reais foi o que eu gastei. Nesse par de alianças eu me endividei. Parcelei a palhaçada toda no cartão. E agora eu to pagando é com a solidão. Vou derreter essa aliança ai ai. Vou tomar tudo de cachaça. Pra ver se passa e ameniza essa dor. Se aceita ouro no boteco é pra lá que eu vou. Vou derreter essa aliança ai ai. Vou tomar tudo de cachaça. Pra ver se passa e ameniza essa dor. Eu vou fazer um rolo com o dono do boteco já que eu não tenho mais amor.  "
30,Vingança (part. MC Kekel),Luan Santana," Uh, uh, uh, uh. Não vou mais pensar em você. Na minha mente cê não vai entrar. E só vim aqui te avisar. Teu psicológico preparar. Que eu não vou mais te esperar. Eu vou pegar todo mundo. Virar um vagabundo. Depois que eu ficar com essa cidade inteira. Aí cê vai lembrar. Do tanto que eu te dei amor. E o tanto que você não deu valor. E a sua única chance vai ser. Em alguma balada da vida. Eu te beijar sem perceber. Sem ver que é você. Uh, uh, uh, uh. Eu te avisei. Tenta não vacilar. Menina, eu te avisei. Amor é pra cuidar. Se escapar da mão, cai no chão. Não tem conserto, não. Antes de sumir da sua vida. Só mais uma coisa. Tô aqui no portão. E é a última vez que eu vou falar. Seu psicológico preparar. Que eu não vou mais te esperar. Acabou minha paciência. Eu vou pegar todo mundo. Virar um vagabundo. Depois que eu ficar com essa cidade inteira. Aí cê vai lembrar. Do tanto que eu te dei amor. E o tanto que você não deu valor. É sua única chance. Você não deu valor. Você não deu valor. Não deu valor, não deu valor. Amei demais, agora não quero mais nem saber. Deixa as outras aproveitarem por você. Eu vou pegar todo mundo. Virar um vagabundo. Depois que eu ficar com essa cidade inteira. Aí cê vai lembrar. Do tanto que eu te dei amor. E o tanto que você não deu valor. E a sua única chance vai ser. Em qualquer balada por aí. Vou te beijar sem perceber. Sem ver que é você. Eu vou virar um vagabundo. E eu vou me jogar no mundo. Eu vou virar um vagabundo. E eu vou me jogar no mundo. Luan, Kekel.  "
31,Flor e o Beija-flor (part. Marília Mendonça),Henrique e Juliano," Essa é uma velha história. De uma flor e um beijaflor. Que conheceram o amor. Numa noite fria de outono. E as folhas caídas no chão. Da estação que não tem cor. E a flor conhece o beijaflor. E ele lhe apresenta o amor. E diz que o frio é uma fase ruim. Que ela era a flor mais linda do jardim. E a única que suportou. Merece conhecer o amor e todo seu calor. Ai, que saudade de um beijaflor. Que me beijou, depois voou. Pra longe demais. Pra longe de nós. Saudade de um beijaflor. Lembranças de um antigo amor. O dia amanheceu tão lindo. Eu durmo e acordo sorrindo. Essa é uma velha história. De uma flor e um beijaflor. Que conheceram o amor. Numa noite fria de outono. E as folhas caídas no chão. Da estação que não tem cor. E a flor conhece o beijaflor. E ele lhe apresenta o amor. E diz que o frio é uma fase ruim. Que ela era a flor mais linda do jardim. E a única que suportou. Merece conhecer o amor e todo seu calor. Ai, que saudade de um beijaflor. Que me beijou, depois voou. Pra longe demais. Pra longe de nós. Saudade de um beijaflor. Lembranças de um antigo amor. O dia amanheceu tão lindo. Eu durmo e acordo sorrindo. O dia amanheceu tão lindo. Eu durmo e acordo sorrindo.  "
32,Estranho,Marília Mendonça," Deixa eu perguntar uma coisa. Não tá dando certo entre a gente. Quem cala, consente. Eu acho que deu pra entender. Minha mão já não tá mais na sua. A gente anda pela rua separados. Nem parecemos namorados. A aliança virou enfeite do dedo. Nossa cama agora é só pra dormir mesmo. E, no carro, parece que eu tô levando um simples passageiro. Estranho. Você me beija e minha boca estranha. O seu carinho parece que arranha. O seu abraço é tão solto, não consegue me prender. Estranho. Você me beija e minha boca estranha. O seu carinho parece que arranha. O seu abraço é tão solto, não consegue me prender. Onde eu desconheci você. Minha mão já não tá mais na sua. A gente anda pela rua separados. Nem parecemos namorados. A aliança virou enfeite do dedo. Nossa cama agora é só pra dormir mesmo. E, no carro, parece que eu tô levando um simples passageiro. Estranho. Você me beija e minha boca estranha. O seu carinho parece que arranha. O seu abraço é tão solto, não consegue me prender. Estranho. Você me beija e minha boca estranha. O seu carinho parece que arranha. O seu abraço é tão solto, não consegue me prender. Onde eu desconheci você. Onde eu desconheci você. Estranho.  "
33,Nessas Horas,Matheus e Kauan," Você de lá e eu de cá. Olhando o mesmo céu. Que distância cruel. Assisto o tempo passar. Tento me dispersar. Olhando o celular. Metade do meu coração só quer te ver de novo. E a outra só pensa em você. Não tem nenhum espaço pra eu amar alguém de novo. Em mim, só existe você. E nessas horas, meu sorriso é passageiro. E é aí que eu percebo. A falta que me faz você. E nessas horas, eu nem ligo pra dinheiro. Pra eu me sentir inteiro, só preciso de você. De você. E você de lá e eu de cá. Olhando o mesmo céu. Que distância cruel. Eu assisto o tempo passar. Tento me dispersar. Olhando o celular. Metade do meu coração só quer te ver de novo. E a outra só pensa em você. Não tem nenhum espaço pra eu amar alguém de novo. Em mim, só existe você. E nessas horas, meu sorriso é passageiro. É aí que eu percebo. A falta que me faz você. E nessas horas, eu nem ligo pra dinheiro. Pra eu me sentir inteiro, só preciso de você. E nessas horas, meu sorriso é passageiro. E é aí que eu percebo. A falta que me faz você. E nessas horas que eu nem ligo pra dinheiro. Pra eu me sentir inteiro, só preciso de você. De você.  "
34,Que Sorte a Nossa,Matheus e Kauan," Diz que pensa tanto em mim. Que tá querendo me ver. Diz que tá me lembrando bastante. Acredito em você. Tô sabendo de tudo. Tô lendo seus recados. Minhas fotos que você curtiu. Tô seguindo você. E aí, o que é que a gente vai fazer. Diz aí, se você quer e eu também tô querendo você. Tantos sorrisos por aí, você querendo o meu. Tantos olhares me olhando e eu querendo o seu. Eu não duvido, não, que não foi por acaso. Se o amor bateu na nossa porta, que sorte a nossa. Tantos sorrisos por aí, você querendo o meu. Tantos olhares me olhando e eu querendo o seu. Eu não duvido, não, que não foi por acaso. Se o amor bateu na nossa porta, que sorte a nossa. E aí, o que é que a gente vai fazer. Diz aí, se você quer e eu também tô querendo você. Tantos sorrisos por aí, você querendo o meu. Tantos olhares me olhando e eu querendo o seu. Eu não duvido, não, que não foi por acaso. Se o amor bateu na nossa porta, que sorte a nossa. Tantos sorrisos por aí, você querendo o meu. Tantos olhares me olhando e eu querendo o seu. Eu não duvido, não, que não foi por acaso. Se o amor bateu na nossa porta, que sorte a nossa. Que sorte a nossa.  "
35,Aquela Pessoa,Henrique e Juliano," Você também tem, que eu sei. Aquela pessoa. Não adianta negar. Que tem passe livre. Carta branca na sua vida. Pra ir e voltar quando quiser. Nunca vai deixar de ser o que é, é. Todo mundo tem uma pessoa, aquela pessoa. Que te faz esquecer todas as outras. Todo mundo tem uma pessoa, aquela pessoa. Não precisa dia e nem hora pra chegar. Na portaria do meu coração já tem seu nome. Pode entrar. Você também tem, que eu sei. Aquela pessoa. Não adianta negar. Que tem passe livre. Carta branca na sua vida. Pra ir e voltar quando quiser. Nunca vai deixar de ser o que é, é. Todo mundo tem uma pessoa, aquela pessoa. Que te faz esquecer todas as outras. Todo mundo tem uma pessoa, aquela pessoa. Não precisa dia e nem hora pra chegar. Na portaria do meu coração já tem seu nome. Todo mundo tem uma pessoa, aquela pessoa. Que te faz esquecer todas as outras. Todo mundo tem uma pessoa, aquela pessoa. Não precisa dia e nem hora pra chegar. Na portaria do meu coração já tem seu nome. Pode entrar.  "
