,titulo,artista,letras
830,Frio da solidão,Forró Lagosta Bronzeada," Quero entender. Porque razão tudo acabou. Toda nossa história. Transformada em dor.... E com um vazio. A insistir dentro de mim. Tudo tão errado, eu sinto. Não quero aceitar o fim.... Se existe amor, entre nós dois. Não me deixe, aqui no chão. Não me deeeeeeeeeeeeixe. Aqui no chão. No frio da solidão.... Sabe um grande amor. Não é bem assim. Que se desfaz. Merece uma chance. Pensar muito mais.... E sonhos que sonhamos. Espalhados pelo ar. Vidas divididas. E como aceitar.... Se existe amor entre nós dois. Não me deixe, aqui no chão. Não me deeeeeeeeeeeeixe. Aqui no chão. No frio da solidão.... Seus olhos, seu sorriso. Eram meu paraíso. A luz do sol no amanhecer. Agora assim distante. Não sou mais como antes. Nem tenho forças prá viver.... Não me deixe, aqui no chão. No frio da solidão.... Sabe um grande amor. Não é bem assim. Que se desfaz. Merece uma chance. (Só uma chance). E nada mais.... Os sonhos que sonhamos. Espalhados pelo ar. Vidas divididas. (Como aceitar). Como aceitar.... Se existe amor, entre nós dois. Não me deixe, aqui no chão. Não me deeeeeeeeeeeeixe. Aqui no chão. No frio da solidão.... Eu não sei. Viver sem teu amor. Eu não sei. (Não posso ficar sem você). Viver sem teu amor. Não sei mais. (não sei e nem quero ficar). Viver sem teu amor. Não sei mais. (não sei e nem quero viver). Viver sem teu amor. (Viver sem teu amor). Sem o teu amor....  "
831,Voltei,Limão Com Mel, Estou carente. Ai que saudade. Sofro choro. Não consigo te esquecer. É assim quando se ama. Quando se perde uma paixão. O coração sai lágrimas. Até comigo chora. Sinta a tua falta. Não suporto mais. Viver trancado. Nessa grade de solidão. Aceito a tua volta. Vamos juntos. Começar nossa vida. De novo. Voltei. Pra te dizer. O quanto eu te amo. Amor. Me dê uma chance. Não me desespere. Não adianta ficar nessa. Sabe bem que sou tua paixão. Voltei. Pra te fazer feliz.  
832,"De Frente Pro Mar, de Costas Pro Mundo",Gabriel Diniz," Sorria você tá na ilha. É tempo de festa, é só alegria. Esquece tudo, siga em frente, não olhe pra trás. O tempo passa e a nossa história a gente que faz. Hoje é só amor e paixão. Hoje eu sou só gratidão. Joga a energia. Pra celebrar a vida. Solta o nosso grito. Vem comigo, o que. De frente pro mar, de costa pro mundo. Hoje a festa é nossa, é de todo mundo. De frente pro mar, de costa pro mundo. O GD chegou e vamos quebrar tudo.  "
833,Traição (gago),Cavaleiros do Forró," Ela a o ricardão foram passear, mas jamais imaginavam que podiam. Encontrar. É que o marido dela estava decidido que os dois ia flagrar,. Andavam sorridentes abraçados pelas ruas, eles iam se lascar.. Quando ele avistou os dois agarradinhos, pois as contas a. Acertar. E começou a gaguejar. Ta ta ta tu, tá tu, tá tudo acabado. Entre nós dois. Você nunca go go, você nunca gostou de mim. Você me jo, você me jogou fora. E se fo de, e se for desse jeito, eu não quero nem saber. E num cu, e num cu, e num conversa, não. Eu descobri a traição.  "
834,Cupido,Aviões do Forró, O cupido me acertou. Com a flecha do amor. Ela tentou me segurar. Mas eu conseguir me soltar. Cinema me da sono. Sorvete dor de garganta. Tava no pesado. Acordei no meio da cama. Ai eu me toquei o quanto vacilei. Desculpa meu amor. Mas não foi dessa vez. Pra alegria dos parceiros. E pro choro da minha ex. Avisa que eu voltei.  
835,Cacos,Wesley Safadão," Ela se queimou. Tentando se aquecer em outros braços. E ela corta os outros. Porque seu coração está em cacos. Quem foi o culpado não interessa. Pra ganhar ela, eu não tenho pressa. Espero uma primavera ou só um fim de festa. E compensa esperar. Eu sei que compensa esperar. Se em outras bocas só deixou saudade. E os seus amores foram de passagem. Aceito ser mais uma tentativa. Vai que num beijo eu resolvo a sua vida. Se em outras bocas só deixou saudade. E os seus amores foram de passagem. Aceito ser mais uma tentativa. Vai que num beijo eu resolvo a sua vida. E cê para e fica, ai ai ai ai. Aí cê para e fica, ai ai ai ai. Quem foi o culpado não interessa. Pra ganhar ela, eu não tenho pressa. Espero uma primavera ou só um fim de festa. E compensa esperar. Eu sei que compensa esperar. Se em outras bocas só deixou saudade. E os seus amores foram de passagem. Aceito ser mais uma tentativa. Vai que num beijo eu resolvo a sua vida. Se em outras bocas só deixou saudade. E os seus amores foram de passagem. Aceito ser mais uma tentativa. Vai que num beijo eu resolvo a sua vida. E cê para e fica, ai ai ai ai. Aí cê para e fica, ai ai ai ai. Aí cê para e fica, ai ai ai. Eu aceito ser mais uma tentativa. Vai que num beijo eu resolvo a sua vida.  "
836,Se Eu Fosse Um Garoto,Forró do Muído," Uuuh uuuh. Uuuh uuuh. Se eu fosse um garoto, eu faria diferente. Eu não te tratava assim, eu não te magoava assim. Não me deixava só aqui. Chegaria mais cedo, não de madrugada. Não te trairia, não faria nada. Que te magoasse assim, eu cuidaria mais de mim. Não sairia tanto só com os meus amigos. E te levaria pra curtir comigo. Eu não te deixava assim, querendo separar de mim. (Refrão). Mais você é garoto, eu tenho que entender. Todo homem leva um tempo pra poder crescer. Para pense um pouco, pense mais em mim. Por que se eu fosse um garoto. Eu não te tratava assim, eu não te magoava assim. Eu não te deixava assim, chorando por causa de mim. Uuuh uuuh. Uuuh uuuh. (Repete tudo ). (Refrão 2x).  "
837,Eu Duvido,Zezo," Você pode revirar o mundo, e não vai achar ninguém. melhor que eu,. Coração ta de pontaacabeça não entende como te. perdeu,. Tenho a sensação de estar vivendo, uma cena louca em. um filme de terror,. Sinto que tambem está sofrendo,a mesma saudade o mesmo. mal de amor.... Eu duvido,que você não me ame.... Eu duvido,do calor dessa cama.... Eu duvido,que em teus sonhos não chama por mim.... Acredito,a paixão não morreu.... Acredito,teu desejo sou eu.... Acredito,toda briga de amor é assim.... Você pode revirar o mundo, e não vai achar ninguém. melhor que eu,. Coração ta de pontaacabeça não entende como te. perdeu,. Tenho a sensação de estar vivendo, uma cena louca em. um filme de terror,. Sinto que tambem está sofrendo,a mesma saudade o mesmo. mal de amor.... Eu duvido,que você não me ame.... Eu duvido,do calor dessa cama.... Eu duvido,que em teus sonhos não chama por mim.... Acredito,a paixão não morreu.... Acredito,teu desejo sou eu.... Acredito,toda briga de amor é assim....  "
838,Sonhos e planos,Desejo de Menina," Fiz tudo por você. Minha vida te entreguei. Eu estou em suas mãos. Meu amor será que foi em vão. Os sonhos e planos pra nós dois. Diz que não vai mais. Amor, preciso ter você aqui comigo diz que não vai mais. Amor, meu coração vai ser só teu pra sempre. diz que não vai mais. Tranque essa porta e vem. Te quero, te amar me faz tão bem (2x).  "
839,Como eu te amo,Batista Lima, Foi Deus . Que colocou você na direção. Que fez soar as notas da canção. Que compôs a nossa história de amor. Foi Deus. Que fez nascer um brilho de um olhar. Que fez um beijo o nosso amor calar. O som que faz a dor da solidão. Só você. É quem me faz sonhar me faz querer. Só você. É quem consegue me entender. Só você. Que quero pro meu coração. Pra você. Eu consagrei o meu amor. Só pra você. Os nossos sonhos nunca foram em vão. Nunca vão terminar. Pois o que Deus uniu. Nada vai separar. Como eu te amo. Como eu te quero. Todos os meus sonhos. Eu te entrego. Deus te desenhou. Deus criou você. E deu pra mim. Eu te amo assim. Eu te quero assim. Como eu te amo.  
840,Quando Eu Ligo Pra Você,Cavaleiros do Forró," E quando eu ligo pra você. Tô me lembrando de nós dois na cama.. Então começo a sofrer. Por que foi enganar o homem que te ama.. E quando eu ligo pra você. Olha. Confesso que mudei a minha história pra ficar contigo.. E agora sou motivo de chacotas para os meus amigos.. Depois de tudo o que eu fiz, foi covardia o que você fez pra mim.. Sabe. A sua fama de conquistador me deixou insegura.. Aquele cara que nos separou foi só uma aventura.. Agora choro, choro, choro te pedindo pra voltar.. Te atendo escondido pra não ter que explicar pros meus amigos.. Você também me liga com saudades mais só quer ficar comigo.. E quando eu ligo pra você, tô me lembrando de nós dois na cama.. Então começo a sofrer, por que foi enganar o homem que te ama.. E quando eu ligo pra você, na esperança de ser perdoada.. Eu sofro mais do que você. Porque te enganei sem saber que te amava.. Olha. Confesso que mudei a minha história pra ficar contigo.. E agora sou motivo de chacotas para os meus amigos.. Depois de tudo o que eu fiz, foi covardia o que você fez pra mim.. Sabe. A sua fama de conquistador me deixou insegura.. Aquele cara que nos separou foi só uma aventura.. Agora choro, choro, choro te pedindo pra voltar.. Te atendo escondido pra não ter que explicar pros meus amigos.. Você também me liga com saudades mais só quer ficar comigo.. E quando eu ligo pra você, tô me lembrando de nós dois na cama.. Então começo a sofrer, por que foi enganar o homem que te ama.. E quando eu ligo pra você, na esperança de ser perdoada.. Eu sofro mais do que você. Porque te enganei sem saber que te amava..  "
841,Brigas,Banda Líbanos," Eu não vou deixar, assim como estar, você e eu. Eu vejo tudo aos poucos, destruir. Quero te provar, que não vale a pena, estupidez. Que não é normal brigarmos, tanto assim. Por isso eu quero te pedir. Pra você refletir e pensar, e trazer tudo em troca a paz, amor precisamos conversar. Quero ser feliz com você, precisamos nos entender, amor quero recomeçar. Não posso mais, continuar, como estou, eu não vejo outra forma. Diz pra mim, como tudo esta, não tenho paz, não vou viver, estou desesperado, infeliz, por isso quero te pedir. Pra você refletir e pensar, e trazer tudo em troca a paz, amor precisamos conversar. Quero ser feliz com você, precisamos nos entender, amor quero recomeçar. Não vou deixar acontecer jamais, preciso desse amor, eu vou seguir como tudo começou,quero entrar na tua vida, na vida quero só você, eu não desisto, meu amor.  "
842,Justa Causa,Tayrone Cigano, Trago coraçao no peito judiado. Desprovido de cuidado e atenção. Flores e amores mal correspondidos. Um parceiro ritmo da solidão. Resolvi tomar vergonha na minha cara. Você apronta e eu que sofro as consequências. A partir de hoje cê ta demitido. Sua justa causa e por reincidência. Fica na sua coração. Eu não volto atras na decisão. Se eu te der ouvido ai ja era. Pego o celular e ai ja era. Outra recaída ce me ferra.  
843,Tengo Lengo Tengo ( a Morte do Vaqueiro),Sela Vaqueira," Ei, gado, oi. Numa tarde bem tristonha. Gado muge sem parar. Lamentando seu vaqueiro. Que não vem mais aboiar. Não vem mais aboiar. Tão valente a cantar. Tengo, lengo, tengo, lengo,. Tengo, lengo, tengo. Ei, gado, oi. Bom vaqueiro nordestino. Morre sem deixar tostão. O seu nome é esquecido. Nas quebradas do sertão. Nunca mais ouvirão. Seu cantar, meu irmão. Tengo, lengo, tengo, lengo,. Tengo, lengo, tengo. Ei, gado, oi. Sacudido numa cova. Desprezado do senhor. Só lembrado do cachorro. Que inda chora. Sua dor. É demais tanta dor. A chorar com amor. Tengo, lengo, tengo, lengo,. Tengo, lengo, tengo. Tengo, lengo, tengo, lengo,. Tengo, lengo, tengo. Ei, gado, oi. E... ei....  "
844,Se Tu Não Quer Tem Quem Queira,Márcia Fellipe, Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Agora eu tô em outra acabou a brincadeira. Quando eu me dedicava a esse amor. E você nada. E você nem aí. Não tem como acreditar no que você me fala. Só me enganava. Só soube me iludir. Não fui um nem dois fui sempre 100% pra você. Só você não conseguia ver. Vou apagar nossas fotos. Mas eu sei que vai doer. Da minha vida vou excluir você. Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Agora eu tô em outra acabou a brincadeira. Cansei de correr atrás de quem não me merece. Cansei de correr atrás vê se desaparece. Cansei de correr atrás de quem não me merece. Cansei de correr atrás vê se desaparece. Não fui um nem dois fui sempre 100% pra você. Só você não conseguia ver. Vou apagar nossas fotos. Mas eu sei que vai doer. Da minha vida vou excluir você. Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Se tu não quer. Tem quem queira. Agora estou em outra acabou a brincadeira. Cansei de correr atrás de quem não me merece. Cansei de correr atrás vê se desaparece. Cansei de correr atrás de quem não me merece. Cansei de correr atrás vê se desaparece. Se tu não quer. Tem quem queira.  
845,Facebook (Amor A Primeira Vista),O Bonde do Brasil," Eu tava tão carente precisando de amor. Convidei você no face, me aceito, uooh. E foi assim que tudo, tudo começou. Trocando mensagens palavras de amor. A paixão me pegou. E foi amor a primeira vista. Vi o seu perfil e é tão bonita. E foi na tela de um computador. Que tudo começou. E foi na tela de um computador. Que tudo começou. Não consigo mais viver sem você. Quero te encontrar e te amar loucamente. E te fazer a mulher mais feliz de todo planeta. Não consigo mais viver sem você. Quero te encontrar e te amar loucamente. E te fazer a mulher mais feliz de todo planeta. Eu tava tão carente precisando de amor. Convidei você no face, me aceitou, uooh. E foi assim que tudo, tudo começou. Trocando mensagens palavras de amor. A paixão me pegou. E foi amor a primeira vista. Vi o seu perfil e é tão bonito. E foi na tela de um computador. Que tudo começou. E foi na tela de um computador. Que tudo começou. Não consigo mais viver sem você. Quero te encontrar e te amar loucamente. E te fazer o homem mais feliz de todo planeta. Não consigo mais viver sem você. Quero te encontrar e te amar loucamente. E te fazer o homem mais feliz de todo planeta. E te fazer o homem mais feliz de todo planeta.  "
846,A Língua do P,Companhia do Calypso," Ouvindo um papo novo na escola. Achei a fórmula pra te dizer. Meu sentimento em poucas palavras. Embaralhadas na língua do ""P"". Quando você encosta do meu lado. Chego a suar de leve as minhas mãos. E fica um grito preso na garganta. Que silencia a voz do coração. Agora decidi botar pra fora toda essa pressão. Que guardava no meu peito. Decifre o código do Amor preste muita atenção. No que eu vou te dizer, você vai entender. . peu pa pmo pvo pcê. É o meu jeito louco de dizer amo você. pa pmo pvo pcê. É o meu jeito louco de dizer amo você. pvê peu pa pmo pvo pcê. É o meu jeito louco de dizer amo você. pvê peu pa pmo pvo pcê. É o meu jeito louco de dizer amo você êê. amo vocêêê. amo você.  "
847,No Compasso da Batuta,Batuta Nordestina," Nós somos representantes. Da Cultura Popular. Nossa forma de cantar. Traz temas interessantes. Nossas vozes são vibrantes. A cultura nos fascina. Amor aqui predomina. A todos o nosso abraço. Nós cantamos no compasso. Da Batuta Nordestina (bis). O romano do Teixeira. Só foi o que a gente é. Patativa do Assaré. Inácio da Catingueira. O poeta Zé Limeira. Com sua língua ferina. Nem a viúva porcina. Com o seu estardalhaço. Fez o que faz o compasso. Da Batuta Nordestina (bis). Nós somos ""Cabra da Peste"". Nos quatro cantos do mundo. Percorremos num segundo. Norte, Sul, Leste e Oeste. Eu não sei se quem nos veste. É destino, sorte ou sina. No sol quente ou na neblina. Não demonstramos cansaço. Viajamos no compasso. Da Batuta Nordestina (bis). Falamos de Lampeão. De Antônio Conselheiro. De Beato, de Romeiro. De Padre Cícero Romão. Gonzaga o Rei do Baião. De Zabumba, concertina. Espingarda, lazarina. Refle, punhal e cangaço. Nós mostramos no compasso. Da Batuta Nordestina (bis).. Nossa cultura é fiel. Nossa linguagem é fluente. Na viola, no repente. No folheto de cordel. Nós cumprimos o papel. Que a arte nos determina. A vida é que nos ensina. A caminhar passo a passo. Nós andamos no compasso. Da Batuta Nordestina (bis). Faço a apresentação. O meu nome é Zé Maria. Esse é Tião Simpatia. Rozamato é tradição. Nosso Tany Abreu, então. Esse aí é gente fina. Jonathan na concertina. 21 vai com a gente. Segurando o ritmo quente. Da Batuta Nordestina (bis)..  "
848,Nem Olhou Pra Mim,Alcymar Monteiro," Ela nem olhou pra mim, ela nem olhou pra mim. Passei horas no espelho me arrumando o dia inteiro. E ela nem olhou pra mim. Como quem guarda lembrança agarrei a esperança. Confiei num grande amor. Esperei o dia inteiro tomei até banho de cheiro. Parecendo um sonhador. Quando a minha euforia coração de alegria. Gritou mais que bandolim. Chegou feito uma princesa coroada de beleza. E nem sequer olhou pra mim.  "
849,Conselho ao Filho Adulto,Catuaba com Amendoim, Por favor filho querido me escute pense bem. Seu velho pai quer lhe dá o valor que você tem. Você está na idade de alcançar a liberdade. De fazer sua vontade e tornarse homem também. Tem umas coisas meu filho que eu queria lhe dizer. Lhe eduquei como podia já cumprir com meu dever. Você agora decida o futuro lhe convida. Eu gerei deus deulhe a vida é você quem vai viver. Queira espinho no começo aguarde flores no fim. Respeite o seu semelhante siga o bom deixe o ruim. Por onde você passar reconheça o seu lugar. Pra ninguem se envergonhar de um filho meu. E nem de mim. Defenda a moral sem sangue ajude a quem precisar. Quando tiver precisão peça um pão pra não roubar. Ouça o velho ame o menor pense em deus faça. O melhor. Coma e vista do suor que seu rosto derramar. Não queira ouro roubado nem amor por fantasia. Escolha a mulher sincera para sua companhia. Faça meu filho o que eu fiz veja como eu sou feliz. Só casei com quem eu quis e sua mãe com quem queria. O mundo tem dois caminhos um é certo o outro errado. Na escolha de um deles é preciso ter cuidado. Se você não escolheu um deles pra ser o seu. Se quiser seguir o meu o exemplo é o meu passado. Mesmo na maior idade eu quero estar sempre contigo. Lhe ensinando bons caminhos lhe livrando do perigo. Estando perto ou distante não lhe deixo um só instante. Porque de agora em diante além de pai sou amigo. Corra o mundo faça amigos conheça o que eu conheci. Transmita o que eu lhe ensinei conquiste o que e. Consegui. Aproveite a juventude ame a paz honre a virtude. Quando quiser quem lhe ajude seu velho pai está aqui..  
850,Não É Nada Disso Que Você Está Pensando,Saia Rodada," Abre as pernas e se senta em cima dela	{bis. Não é nada disso que você está pensando	{bis. É da bicicleta que eu estou falando.	{bis.. Olha que mete o dedo, dá uma rodadinha. Mete o dedo e dá uma mexidinha. Não é nada disso que você está pensando	{bis. E do telefone que eu estou falando. É do celular que eu estou falando.. É dura e comprida quando entra, sai sangue      {bis	. Não é nada disso que você está pensando	{bis. É da injeção que eu estou falando.	{bis.. Entra duro, sai mole, pingando. Entra bem durinho, sai mole, pingando. Não é nada disso que você está pensando	{bis. É do macarrão que eu estou falando.	{bis.. Tira a camisinha e bota na boquinha. Tira a camisinha e dá uma chupadinha. Não é nada disso que você está pensando 	{bis. É do picolé que eu estou falando. É do pirulito que eu estou falando.. É braço com braço, poupança com poupança. Em cima do umbigo faz uma lambança. Não é nada disso que você está pensando	{bis. É do violão que eu estou falando		. Olha que abre as pernas e senta em cima dela. Abre bem as pernas e senta em cima dela. Não é nada disso que você está pensando	{bis. É da bicicleta que eu estou falando.	{bis. Olha que tira a camisinha e dá uma chupadinha. Tira a camisinha e dá uma chupadinha. Não é nada disso que você está pensando	{bis. Essa é a rodada que está acabando. É o Ivan Cardoso que está tocando..  "
851,Não Me Deixe Ir,Desejo de Menina," Vai sentir falta da luz quando escurecer. Vai sentir falta do sol se a chuva cair. Vai sentir a minha falta de me deixar ir. Só vai saber que é feliz quando a dor chegar. E na estrada vai sentir a falta do seu lar. Vai sentir a minha falta se me deixar ir. Oh, não me deixe ir. No meu quarto vem a solidão. E os teus olhos sem direção. Vão buscar respostas procurando solução. Não deixe o que eu sinto acabar. Cuide bem de mim vem pra cá. Me abraça forte e me pede pra ficar. Vai sentir falta da luz quando escurecer. Vai sentir falta do sol se a chuva cair. Vai sentir a minha falta de me deixar ir. Só vai saber que é feliz quando a dor chegar. E na estrada vai sentir a falta do seu lar. Vai sentir a minha falta se me deixar ir. Sonho que quero realizar. Que você possa um dia me amar. Como eu amo você. Não deixe o que eu sinto acabar. Cuide bem de mim vem pra cá. Me abraça forte e me pede pra ficar.  "
852,Parte da Minha Vida,Flávio Leandro," Já ta fazendo parte da minha vida. Já entra la em casa quando bem quer. Deita dorme e sonha na minha cama. Beija me abraça e me ama. Bem cedinho faz o meu café. Tambem já faço parte da sua vida. Lhe entreguei a chave do meu coração. Também com tanto beijo, com tanto carinho. To vivendo agora feito passarinho. Comendo na palma da sua mão. Você chegou na hora. Que eu mais precisava. Assoprou a minha brasa. Acendeu o meu viver. Pediu apenas meu amor. Eu disse tome. Sem querer juntou a fome. Com a vontade de comer.  "
853,História de Amor,Falamansa," Que tempo é esse que passa voando. E esse amor só aumentando. Já não sei o que fazer. Agora é tarde, já passou da hora . Não consegue, vai embora. Ou paga pra ver . Chamei tua atenção e você não me nota. Abri meu coração você fechou a porta. E pediu pra te esquecer. Historia de amor é sempre verdadeira. A gente ri e chora por qualquer besteira. E eu não vou mais chorar por você. Que não sabe o que dizer . Que me olha e não me vê . E eu não vou mais chorar por você. Que não soube entender. Minha vontade de viver. E eu não vou mais chorar. Que tempo é esse.  "
854,Troca o Disco,Wesley Safadão," Tô dividindo o quarto com a saudade. Meu coração que era inteiro, tá pela metade. Eu respiro fundo e conto até três. Bebo outro gole e tento outra vez. Eu mudo de assunto se alguém me fala de você. Troca o disco, que dessa mulher eu não quero saber. Eu amei de verdade alguém de mentira. Mesmo se bater a recaída. Eu não volto atrás. Nesse coração ela não entra mais. Eu amei de verdade alguém de mentira. Mesmo se bater a recaída. Eu não volto atrás. Nesse coração ela não entra mais. Eu mudo de assunto se alguém me fala de você. Troca o disco, que dessa mulher eu não quero saber. Eu amei de verdade alguém de mentira. Mesmo se bater a recaída. Eu não volto atrás. Nesse coração ela não entra mais. Eu amei de verdade alguém de mentira. Mesmo se bater a recaída. Eu não volto atrás. Nesse coração ela não entra mais.  "
855,Ela Gasta Meu Dinheiro (part. Forró Preconceito),Forró Cintura de Mola, Ela gasta meu dinheiro mas eu to feliz da vida. Ela nao anda armada mas parece uma bandida. Ela gasta meu dinheiro mas eu to feliz da vida. Ela nao anda armada mas parece uma bandida. Meu celular tocou. Fui atender no banheiro. Isso e coisa de rapariga. Ne perturbando o dia inteiro. Manda mensagem de amor. E depois pede dinheiro. Passa o dia no salao. Estourando meu dinheiro.  
856,Tenho Sede,Dominguinhos," Tragame um copo d'água, tenho sede. E essa sede pode me matar. Minha garganta pede um pouco d'água. E os meus olhos pedem o teu olhar. A planta pede chuva quando quer brotar. O céu logo escurece quando vai chover. Meu coração só pede o teu amor. Se não me deres posso até morrer.  "
857,Já Tomei Porres Por Você,Aviões do Forró," Já tomei porres por você. Já virei noites pensando em você. Já dormi abraçado com uma foto sua. Beijando e pedindo pra sonhar com você. Quem disse que o homem tem seu jeito de amar. Diferente da mulher pode até se enganar. O coração da gente fica dominado. Tudo se transforma, o importante é amar. Já tomei porres por você. Já virei noites pensando em você. Já dormi abraçado com uma foto sua. Beijando e pedindo pra sonhar com você. Já chorei noites por você. Já virei noites pensando em você. Já dormi abraçado com uma foto sua. Beijando e pedindo pra sonhar com você. Quem disse que a mulher tem seu jeito de amar. Diferente do homem pode até se enganar. Eu sei que quando rola sentimentos tudo se transforma. O importante é amar. Já tomei porres por você. Já virei noites pensando em você. Já passei o dia inteiro alugando minhas amigas. Só falando em você. Já chorei noites por você. Já virei noites pensando em você. Já passei o dia inteiro alugando minhas amigas. Só falando em você. Quem disse que o homem tem seu jeito de amar. Diferente da mulher pode até se enganar. O coração da gente fica dominado. Tudo se transforma, o importante é amar. Já tomei porres por você. Já virei noites pensando em você. Já passei o dia inteiro alugando minhas amigas. Só falando em você. Já chorei noites por você. Já virei noites pensando em você. Já passei o dia inteiro alugando minhas amigas. Só falando em você.  "
858,Ponta de Faca,Vicente Nery," Eu queria saber o que faço pra agradar o mundo. Se é preciso da murro em ponta de faca ou não. Se não devo parar os meus passos na beira do abismo. Para ver uma estátua na praça ele era tão bom. Não queria saber dessa dor que eu sinto por ela. Porque sei que ela vive enganada nos braços de alguém. Quem me ver e nem pensa que um dia pulei a janela. E andei apressado pensando que logo ele vem. Da vida não levo nada, do jeito que a vida vem. Depois de fechar os olhos ninguém é ninguém. Da vida não levo nada, do jeito que a vida vem. Depois de fechar os olhos ninguém é ninguém. Se me vejo parado pensando nas coisas do mundo. Eu as vezes duvido que o povo tem a voz de Deus. É que o homem se sente mais realizado. Ao invés de dizer parabéns ele fala cuidado. Da vida não levo nada, do jeito que a vida vem. Depois de fechar os olhos ninguém é ninguém. Da vida não levo nada, do jeito que a vida vem. Depois de fechar os olhos ninguém é ninguém.  "
859,Meu Amigo Sente Aqui,Forrozão Sela Rasgada," Meu amigo sente aqui, mas só beba se quiser.. Se não quer beber cerveja beba uma pinga qualquer. Só quero desabafar e agora vou lhe contar tudo sobre essa mulher. Ela é muito dengosa e tem um cheiro de flor. Tem um andar envolvente e um olhar sedutor. Tô amando até de mais confesso que sou capaz de morrer por esse amor. Por isso meu caro amigo vou lhe contar o meu drama. Tô vivendo apaixonado por alguém que não me ama. A vida não tem mais graça vou me desgraça na cachaça sem ela na minha cama. Quando lhe dou um abraço ela me abraça também. Te juro assim se esforça pra me amar e querer bem. Finge ate que me deseja mas quando ela me beija tá pensando em outro alguém. Me tira fora do time me expulsa e me da cartão. Me pedi pra desistir e esquecer essa paixão. Diz que prefere a saudade despensa a felicidade e só dorme com a solidão. Meu amigo me perdoe por estar te alugando. Sei que tá ficando tarde o bar já tá quase fechando. Pode ir pra casa dormir que eu vou ficar aqui pensando nela e chorando. Pode ir pra casa dormir que eu vou ficar aqui pensando nela e chorando.  "
860,Reisado a São José,Clemilda," Ô de casa, ô de fora. Ô de casa, ô de fora. Maria vai ver quem é. Maria vai ver quem é. São os cantador de Reis. São os cantador de Reis. Quem mandou foi São José. Quem mandou foi São José. Canta Reis não é pecado. Canta Reis não é pecado. São José também cantou. São José também cantou. São José também cantou. Neste dia de alegria. Mas depois de muito tempo. São José também chorou. Porque viu seu filho moço. Pregado numa cruz por tanto amor.  "
861,Sonho de Agrestina,Nem Walter," Ontem à noite eu me deitei. Quando adormeci sonhei. E no sonho eu avistei. Quando agrestina chegou. Quando chegou se sentou. Na beira da minha cama. Do seu pesaroso drama. Um pouco me revelou. No sonho ele disse assim. Não tenha medo de mim. Minhas carne levou fim. Que a morte é uma só vez. Estou aqui com vocês. De quem grande amigo sou. E quem me assassinou. Um dia paga o que fez. Disse com cara de choro. Guarde meu chapéu de couro. De lembrança a zé de louro. Jacaréu e manelzinho. E a compadre macazinho. Diga que fazia pena. Se ele visse a minha cena. Eu me acabando sozinho. Nessa hora eu me lembrava. De vocês com quem brincava. E dos aboios que eu cantava. Nas vaquejadas que eu ia. Porém gritar não podia. Naquela triste aflição. Vendo que meu coração. Aquilo não merecia. O inimigo batia. E os outros com zombaria. E eu pobre não podia. Daquilo me defender. Vendo meu sangue descer. Conheci que estava morto. E pra te dar um conforto. Em sonho eu vim te dizer. Disse Diga a expedito. Que ele diga a manelzito. Que o momento mais aflito. Eu terminei de passar. Não pensei de eu me acabar. Sem ter defesa de nada. Resta somente a ossada. Pra quem quiser visitar. Pra o povo que vai e vem. Na serra da russa tem. Mancha de sangue também. Que por lembrança eu deixei. E as lágrimas que eu derramei. Por sinal da despedida. Nos últimos termos da vida. No canto em que eu me acabei. Ele disse vá depressa. Cante essa toada e peça. Já que ninguém se interessa. Não sei o que é que tem. Me ajudando você vem. Dos 'trabalho' não se zangue. Diga os homens que meu sangue. É brasileiro também. Mas meu sangue está impune. Que Jesus do céu reúne. E a sorte um dia pune. Que eu me confio nele. Humilharam a vida d'ele. A uma dado cal faz. E eu sofri muito mais. Humilhação do que ele. Até meus olhos furaram. E depois que me mataram. Aí meu corpo atiraram. Em um abismo profundo. Num lugar tão 'nesse' mundo. Parecido com uma cova. Que só urubu não prova. Que ali faz parte do mundo. Tudo quanto eu possuía. Se acabou naquele dia. Também a última agonia. Passei e estou descansado. Fui grande amigo do gado. Com quem pude divertir. E agora Deus vou pedir. Pra perdoar meus 'pecado'. Nessa hora eu me acordei. Da cama e me levantei. Olhei e só avistei. Uma mulher que dormia. Soprava uma brisa fria. Mansa, calma, meiga e fina. Sonhando com agrestina. Eu fiz essa poesia.  "
862,Pensão Alimentícia,Calcinha Preta," Que foi que eu fiz pra você. Mandar os homi aqui vir me prender. Tudo era tão lindo um conto de fadas. Tão maravilhoso a gente se amava. Foi nessa brincadeira que aconteceu. Nasceu um lindo filho que é seu e meu. No final de semana a gente ia à praia. Saia pro forró, caía na gandaia. Um amor assim eu só ví na tv. Mas já que a gente terminou não tem mais nada a ver. Sou cachaceiro sou cabra raparigueiro. Mas eu não sou vagabundo. Eu sou do mundo. Sou de responsa eu sou mais um brasileiro. Com pensão para pagar e vou pagar. Mas não é justo que pensão alimentícia. Vire caso de policia. Isso complica. Tá atrasada mas você não precisava me denunciar. Que foi que eu fiz pra você. Mandar os homi aqui vir me prender.  "
