,titulo,artista,letras
316,Pimpolho,Art Popular," Pimpolho é um cara bem legar. Pena que não pode ver mulher. Na dança ele já pede prá baixar. Já pede prá baixar. Ela quer parar ele não quer... Ela tá dançando. E o Pimpolho tá de ôio. Cuidado com a cabeça. Do Pimpolho...(3x). Ela tá dançando. E o Pimpolho tá de ôio. Cuidado com o Pimpolho.... Eu sou Pimpolho. Sou o rei da mulherada. Beijo todas sem parar. E vê se pára de me olhar. Abaixa logo devagar. Porque meu fôlego tá acabando. Não consigo mais falar. Vai caindo, vai caindo. Agora pode levantar.... Pimpolho é um cara bem legar. Pena que não pode ver mulher. Na dança ele já pede prá baixar. Já pede prá baixar. Ela quer parar ele não quer... Ela tá dançando. E o Pimpolho tá de ôio. Cuidado com a cabeça. Do Pimpolho...(3x). Ela tá dançando. E o Pimpolho tá de ôio. Cuidado com o Pimpolho.... Eu sou Pimpolho. Sou o rei da mulherada. Beijo todas sem parar. E vê se pára de me olhar. E abaixa logo devagar. Porque meu fôlego tá acabando. Não consigo mais falar. Vai caindo, vai caindo. Agora pode levantar.... Ela tá dançando. E o Pimpolho tá de ôio. Cuidado com a cabeça. Do Pimpolho...(16x).  "
317,Dilema,Grupo Pixote," Você vive deixando pra lá nossos problemas. Nos chegamos ao ponto de que nada vai bem. Se desculpar, justificar não é o que deve fazer. Tanta coisa que eu aturei por tantos anos. Sempre estive ao teu lado pra te entender. Só que você nem quer saber. Que estamos perto do fim. Sinto que a cada dia vai se desgastando. O gosto dos seus beijos se amargando. Que estamos convivendo por obrigação. Você diz que não. Vejo você chorando ao sair do banho. Me surpreendo ao te ouvir dizendo. Que quer tentar recomeçar do zero. Tudo outra vez.. Então vamos enfrentar os riscos, sem dilema. Todos os momentos vão valer a pena. Pelo o menos podemos tentar. E fazer com que possa durar. E que acertamos essa decisão.. Então vamos enfrentar os riscos, sem dilema. Todos os momentos vão valer a pena. Eu só quero que seja feliz. Vou fazer tudo que eu não fiz. Pra salvar a nossa relação.. Sinto que a cada dia vai se desgastando. O gosto dos seus beijos se amargando. Que estamos convivendo por obrigação. Você diz que não. Vejo você chorando ao sair do banho. Me surpreendo ao te ouvir dizendo. Que quer tentar recomeçar do zero. Tudo outra vez.. Então vamos enfrentar os riscos, sem dilema. Todos os momentos vão valer a pena. Pelo o menos podemos tentar. E fazer com que possa durar. E que acertamos essa decisão.. Então vamos enfrentar os riscos, sem dilema. Todos os momentos vão valer a pena. Eu só quero que seja feliz. Vou fazer tudo que eu não fiz. Pra salvar a nossa relação. 2x.  "
318,Eu Não Pedi Pra Me Apaixonar,Bokaloka, Ela mexe comigo. E pior que não sabe. Comentei com os amigos. Minha outra metade. Ela ah eu morro de amores por ela. To a ponto de largar aquela. Que há tempos me acompanhou. Mas o meu sentimento mudou.... Eu não pude conter. E agora o que é que eu faço. Meu caminho está sem traço. Quantas vezes eu me perguntei. Como é que eu vou fazer. Se esse poço e venenoso. Se e certo ou duvidoso. Nem quero saber. Nem quero saber. Olha eu to meio sem jeito. Mas eu to aqui preciso te falar. Eu não sei se é direito. Mas eu não pedi pra me apaixonar. Olha eu te peço perdão. Mas quem manda na gente é o coração. É o amor.... É o amor....  
319,Sem radar,Jeito Moleque," É só me recompor,. Mas eu não sei quem sou. Me falta um pedaço teu.. Preciso me achar,. Mas em qualquer lugar estou. Rodando. Sem direção eu vou.. Morcego sem radar. Voando a procurar. Quem sabe um indício teu.. Queimando toda fé,. Seja o que Deus quiser Eu sei. Que amargo é o mundo sem você.. (Refrão). Você me entorpeceu. E desapareceu.. Vou ficando sem ar. O mundo me esqueceu.... Meu sol escureceu.... Vou ficando sem ar. Esperando você.. É só me recompor,. Mas eu não sei quem sou. Me falta um pedaço teu.. Queimando toda a fé,. Seja o que Deus quiser Eu sei. Que amargo é o mundo sem você.. (Refrão). Escrevendo minha própria lei,. Desesperadamente, eu sei.. Tentando aliviar,. Tentando não chorar.. Por mais que eu tente esquecer,. Memórias vem me enlouquecer.. Minha sentença é você. Você me entorpeceu. E desapareceu. Vou ficando sem ar.. O mundo me esqueceu.... Meu sol escureceu.... Vou ficando sem ar. Esperando você voltar..  "
320,Mundo de Oz,Soweto," Alegria brilhou no olhar. Logo que o sol se pôs. Espalhou um sorriso no ar. Ah,eu te amo. Não importa o mal que viveu. Só o que é bom que se deve lembrar. Quantas vezes a gente se deu. Ah,eu te amo. Vou de carro. Vento que sopra. Quero te ver. Vontade sufoca. Te vejo nas vitrines da cidade em outdoor. Meu mundo de Oz. Ainda trago a marca de batom. No rádio a canção de Marley. O gostinho da nossa paixão. Uh, eu te amo, te amo, te amo. Uma cidade amanheceu na América. Em teus parques pairam sonhos de luar. A felicidade é um bem que você faz. Se estamos juntos tudo é bom demais.  "
321,"Ah, Se Um Dia",Ferrugem," Ah, se um dia eu puder acordar e te ter ao meu lado. Embaixo dos lençóis. Sentir a minha pele entrelaçada em sua coxa. E a sede entre nós. Curtir o cheiro bom do seu cabelo e ter olhar pelo espelho. Tirando a roupa. Ah, se eu tivesse o poder de ter só pra mim, assim. Será que ia fortalecer o romance, enfim. Pra que que eu fui me apaixonar por você. Que me fez despertar esse amor. Ooh oh oh oh. Foi você. Quem me fez. Despertar esse amor.  "
322,Gamei,Exaltasamba, Quando eu vi. Me amarrei. No teu sorriso. Sonhei. Eu sonhava que o sol. Namorava o luar. E as nuvens do céu. Beijavam o azul do mar.... Meu amor. Meu prazer. Minha paixão é você. Deusa linda do amor. Toma conta de mim. O destino traçou. Prá nunca mais ter fim.... Te amo e não tem jeito. Você é minha sina. Te amo meu amor. Menina. Te amo e não tem jeito. Você me alucina. Te amar é bom demais. Menina.... Gamei. No corpo bronzeado. Ganhei. Um beijo assanhado. Fiquei. Todinho arrepiado. Parei. Surpreso e acanhado. Dancei. De rostinho colado. Olhei. Bumbum arrebitado. Gostei. Perfume importado. Amei. Já sou teu namorado. Gamei.... Quando eu vi. Me amarrei. No teu sorriso. Sonhei. Eu sonhava que o sol. Namorava o luar. E as nuvens do céu. Beijavam o azul do mar.... Meu amor. Meu prazer. Minha paixão é você. Deusa linda do amor. Toma conta de mim. O destino traçou. Prá nunca mais ter fim.... Te amo e não tem jeito. Você é minha sina. Te amo meu amor. Menina. Te amo e não tem jeito. Você me alucina. Te amar é bom demais. Menina.... Gamei. No corpo bronzeado. Ganhei. Um beijo assanhado. Fiquei. Todinho arrepiado. Parei. Surpreso e acanhado. Dancei. De rostinho colado. Olhei. Bumbum arrebitado. Gostei. Perfume importado. Amei. Já sou teu namorado. Gamei...(2x). Gamei Gamei Gamei. Gamei.  
323,Ligando os Fatos,Pique Novo," Pode até falar que nada aconteceu,. Mas o seu olhar não me engana. Te conheço bem melhor que qualquer um. Demorou pra levantar da cama. Se arrumou depressa e nem me beijou. Disse um ""Eu te amo"" que já decorou. Me deixou Perdido. Não me olhou nos olhos ao tomar café. Me encarou por menos de um segundo. Um beijo gelado pra se despedir. Um silêncio que dizia tudo. Entrou no seu carro e ligou o som. ""Se"" do Djavan foi saindo do tom ao te ver partir.... Eu Sei que deve estar com ele agora. Só de imaginar meu peito chora. Eu não vou te ligar, nem procurar saber,. Fique a vontade pra me esquecer. Eu vou te confessar perdi meu chão agora. Difícil acreditar que você foi embora. Eu fui ligando os fatos até perceber. Vou tentar continuar a vida. Sem você....  "
324,Spc,Zeca Pagodinho," Precisei de roupa nova. Mas sem prova de salário. Combinamos, eu pagava. Você fez o crediário. Nosso caso foi prá cova. E a roupa pro armário. Nosso caso foi prá cova. E a roupa pro armário.... E depois você quis. Manchar meu nome. Dentro do meu metiêr. Mexeu com a moral. De um homem. Vou me vingar de você. Porque. Eu vou sujar. Seu nome no seu SPC. Tu vai vê. Eu vou sujar. Seu nome no SPC.... Quis me fazer de otário. Mas o crediário. Já está prá vencer. Sei que eu não sou. Salafrário. Mas o numerário. Você não vai ver. Porque. Eu vou sujar. Seu nome no SPC. Eu vou sujar. Seu nome no SPC.... Precisei de roupa nova. Mas sem prova de salário. Combinamos, eu pagava. Você fez o crediário. Nosso caso foi prá cova. E a roupa pro armário. Nosso caso foi prá cova. E a roupa pro armário.... E depois você quis. Manchar meu nome. Dentro do meu metiêr. Mexeu com a moral. De um homem. Vou me vingar de você. Porque. Eu vou sujar. Seu nome no seu SPC. Eu vou sujar. Seu nome no SPC.... Tens um emprego de elite. Eu tenho um palpite. Que tu vais perder. É necessário estar quite. O patrão não permite. Que fique a dever. Porque. Eu vou sujar. Seu nome no SPC. Eu vou sujar. Seu nome no SPC.... Precisei de roupa nova. Mas sem prova de salário. Combinamos, eu pagava. Você fez o crediário. Nosso caso foi prá cova. E a roupa pro armário. Nosso caso foi prá cova. E a roupa pro armário.... E depois você quis. Manchar meu nome. Dentro do meu metiêr. Mexeu com a moral. De um homem. Vou me vingar de você. Porque. Eu vou sujar. Seu nome no seu SPC. Eu vou sujar. Seu nome no SPC.... Com o aumento dos juros. Você em apuro. Prá mim vai correr. Prá me vingar dos teus furos. Juro que tô duro. E não pago o carnê. Porque. Eu vou sujar. Seu nome no SPC. Eu vou sujar. Seu nome no SPC.... Olha, eu já disse a você. Que vou sujar. Seu nome no SPC. Tu vai vê. Eu vou sujar. Seu nome no SPC. (Eu vou sujar). Eu vou sujar. Seu nome no SPC. (Eu vou sujar). Eu vou sujar. Seu nome no SPC.... Comprei camisa de sêda. De cetim e de lamê. Eu vou sujar. Seu nome no SPC. Já disse a você. Eu vou sujar. Seu nome no SPC....  "
325,Samba de Arerê,Revelação," Meu samba tem muito axé,. Quer ver, vem dizer no pé.. Escute o som do tantã. (Tem samba até de manhã).. Pra curar o desamor. E a tristeza afastar,. Você que nunca sambou,. Se liga, tem que sambar.. Meu samba é de arerê,. Quem samba não quer parar.. Na hora do vamo vê,. Meu samba é ruim de aturar.. Tem o dom de resolver,. Deixa tudo no lugar.. Você que nunca sambou,. Se liga, tem que sambar.. Vem ver, o meu povo cantar. Vem ver, o meu samba é assim.. Amor, você pode provar,. Mas deixe um pouquinho pra mim..  "
326,Somente Você,Raça Negra," Somente você pode me fazer feliz. É o ar que eu respiro. É tudo que eu sempre quis. Adoro os seus carinhos. Adoro os seus beijos, só você. Pra avivar os meus desejos. No mundo não tem outra igual. Aguenta meus defeitos. Faz tudo direito pra me agradar. É minha mulher, esposa, amante pra variar. É você menina que me faz sonhar. É você que me ensinou o que é amar. Dig, dig, dig iê  dig, dig, dig, dig, dig, dig iê.  "
327,Presente de Deus,Grupo Tá Na Mente," Agradeço à Deus por ter você e o privilégio. De acordar ao lado de quem amo e poder beijar. Tudo que a gente superou. Dizem que a sorte nos sorriu. Mas na verdade ninguém sabe ninguém viu. Você é o motivo de felicidade. O meu sonho tão real, há quem plante inveja. E tanta maldade somos vacinados. Contra esse mal. Quem nos protege é o amor. Te amo e vou gritar. Você me faz feliz. Nunca vou te deixar princesa. Você é um presente de Deus. Te amo e o que eu mais. Quero é te levar pro altar. E juntos envelhecer princesa. Pedi tanto e ele me deu você. Tudo que a gente superou.  "
328,Me Espera,Sorriso Maroto," Me desculpe se outro dia eu te fiz chorar. É que às vezes eu não sei direito me explicar. Vê se me entende. Quando menos se espera, o que dá em nós. Um começa a história e o outro levanta a voz. Depois se arrepende. Eu não sei por que o amor faz assim. Bem no meio desse clima ruim. Aumenta o desejo. Quando eu acho que não vai dar mais certo. Você vem e senta um pouco mais perto. E me dá um beijo. Já era. Eu esqueço que briguei contigo. Quem dera. Olha só o que você faz comigo. Pudera. Tento te esquecer, mas não consigo. Me espera. Já era. Se um de nós errou, já foi, tá feito. Quem dera. Eu adoro tanto esse teu jeito. Pudera. É que eu amo até os seus defeitos. Me espera.  "
329,Sem Você,Grupo Nosso Sentimento," Depois que me pediu separação vivo chorando. Já tem bastante tempo e o tempo não tá me curando. (Sem ela, sem ela). Beijei outra pessoa mas minha boca não gostou. Deitei em outra cama, meu corpo não se acostumou. (Sem ela, sem ela). Tua ausência conseguiu me destruir. E até hoje passo noites sem dormir. Dentro do quarto carente, lembrando do amor da gente. Já tentei ignorar meu coração fiz de tudo e não achei a solução. De me tirar da loucura, dessa doença sem cura, que é a solidão. Sem você não dá pra seguir em frente e viver. Me entreguei a depressão sem você. Olha que ponto eu cheguei to muito mal sem você. O meu coração parou de bater. Solidão tá me fazendo sofrer. Olha que ponto eu cheguei to muito mal sem você.  "
330,Primeiro Beijo,Art Popular," Pára de tanta bobagem, só pra me esquecer. Seus olhos dizem várias coisas que você não vê. Não dá pra entender,. Quanta vaidade há em você. O orgulho mata,. O sonho que nos faz viver. Hoje acordei tão cedo. Pensando em você,. Ensaiei aquelas velhas frases. Pra te convencer, não. Não dá pra entender. Você mente mesmo, pra você. O orgulho mata,. O sonho que nos faz viver. Eu olho pra você. E você não me quer mais. Eu pego em suas mãos,. Você não quer tentar, tentar. Recomeçar do abraço. E do primeiro beijo. Não vou desistir,. Nem desanimar,. Sei que a vida passa. Se a gente parar de lutar.  "
331,Deixa Eu Te Querer,Turma do Pagode," Hoje eu acordei pensando em você. Nem sei porquê. Talvez seja besteira. Um momento de fraqueza. Não vou mais chorar. Você quis assim. Cada um foi pro seu lado. E deu de cara com a tristeza. Você já tinha me avisado. Que tem um compromisso. Eu sei que eu tô errado. Mas o que vou fazer. Perdoa, eu não consigo te esquecer. Amor. Será que vai ser sempre assim com você. Tenho tanto aqui. Pra te oferecer. Pelo menos deixa eu te querer. Amor. Não me diz que essa nova paixão sem porque. Te faz tão feliz. Como eu já fiz. Impossível isso acontecer.  "
332,Palavras de Amigo,Rodriguinho," (Tiaguinho). Rodrigo,. Sou teu amigo e tenho que te alertar cara.. (Rodriguinho). Meu, alertar o que velho O que você vai falar de novo velho. (Tiaguinho). já te falei mil vezes, mas vou falar de novo.... Você está de sacanagem. (Rodriguinho). Sai daê. (Tiaguinho). Quantas vezes eu vou ter que te falar que ela não presta. (Rodriguinho). Mas sem ela eu não sou feliz.. (Tiaguinho). Tô cansando de tentar te alertar sai fora dessa.. (Rodriguinho). Tenho medo de não conseguir. [2x]. (Tiaguinho). Negrão, inventa qualquer desculpa,. mas com essa maluca você não vai ter paz.. (Rodriguinho). Negrão, mas eu já tô envolvido,. tenho até apelido, tô curtindo demais.. (Tiaguinho). Tá curtindo o que Todo mundo falando da sua vida Isso é vida. (Rodriguinho). Danese você e me respeite ou a gente parte pra briga. (Tiaguinho). São só palavras de amigo, não quero contigo me aborrecer, não. (Rodriguinho). Tá com orgulho ferido, pois aquele dia ela não quis você.. (Tiaguinho). Então tá Não queria, mas vou ter que falar, todo mundo já cansou de brincar com aquela que você diz amar.. (Rodriguinho). Então tá Vai ser triste, mas eu vou te entender, porque eu nunca duvidei de você, deixa quieto dela eu vou esquecer [2x]. (Tiaguinho). Negrão, inventa qualquer desculpa,. mas com essa maluca você não vai ter paz.. (Rodriguinho). Negrão, mas eu já tô envolvido,. tenho até apelido, tô curtindo demais.. (Tiaguinho). Tá curtindo o que Todo mundo falando da sua vida Isso é vida Não. (Rodriguinho). Danese você, e me respeite ou a gente parte pra briga. (Tiaguinho). São só palavras de amigo, não quero contigo me aborrecer, nunca. (Rodriguinho). Tá com orgulho ferido, pois naquele dia ela não quis você. (Tiaguinho). Então tá Não queria, mas vou ter que falar, todo mundo já cansou de brincar com aquela que você diz amar. (Rodriguinho). Então tá Vai ser triste, mas eu vou te entender, porque eu nunca duvidei de você. deixa quieto dela eu vou esquecer. (Tiaguinho). Então tá Não queria, mas vou ter que falar, todo mundo já cansou de brincar com aquela que você diz amar Para. (Rodriguinho). Então tá Vai ser triste, mas eu vou te entender, porque eu nunca duvidei de você. deixa quieto dela eu vou esquecer. (Tiaguinho) Quantas vezes eu vou ter que te falar que ela não presta pô.  "
