,titulo,artista,letras
33,Falando de Amor,Tom Jobim," Se eu pudesse por um dia . Esse amor, essa alegria . Eu te juro, te daria . Se pudesse esse amor todo dia . Chega perto, vem sem medo . Chega mais meu coração . Vem ouvir esse segredo . Escondido num choro canção . Se soubesses como eu gosto . Do teu cheiro, teu jeito de flor . Não negavas um beijinho . A quem anda perdido de amor . Chora flauta, chora pinho . Choro eu o teu cantor . Chora manso, bem baixinho . Nesse choro falando de amor . Quando passas, tão bonita . Nessa rua banhada de sol . Minha alma segue aflita . E eu me esqueço até do futebol . Vem depressa, vem sem medo . Foi pra ti meu coração . Que eu guardei esse segredo . Escondido num choro canção . Lá no fundo do meu coração.  "
34,Corcovado,Tom Jobim," Um cantinho e um violão. Este amor, uma canção. Pra fazer feliz a quem se ama. Muita calma pra pensar. E ter tempo pra sonhar. Da janela vêse o Corcovado. O Redentor que lindo. Quero a vida sempre assim com você perto de mim. Até o apagar da velha chama. E eu que era triste. Descrente deste mundo. Ao encontrar você eu conheci. O que é felicidade meu amor. O que é felicidade, o que é felicidade.  "
35,Tristeza,Vinicius de Moraes," Tristeza. Por favor vai embora. A minha alma que chora. Está vendo o meu fim. Fez do meu coração. A sua moradia. Já é demais o meu penar. Quero voltar aquela. Vida de alegria. Quero de novo cantar. la ra rara, la ra rara. la ra rara, rara. Quero de novo cantar.  "
36,Este Seu Olhar,Tom Jobim," Este seu olhar quando encontra o meu. Fala de umas coisas. Que eu não posso acreditar. Doce é sonhar, é pensar que você. Gosta de mim como eu de você. Mas a ilusão quando se desfaz. Dói no coração de quem sonhou. Sonhou demais, ah se eu pudesse entender. O que dizem os seus olhos.  "
37,Chega de Saudade,João Gilberto," Vai minha tristeza. E diz a ela. Que sem ela não pode ser. Dizlhe numa prece que ela regresse. Porque eu não posso mais sofrer. Chega de saudade, a realidade é que sem ela. Não há paz, não há beleza, é só tristeza. E a melancolia que não sai de mim, não sai de mim, não sai. Mas se ela voltar, se ela voltar. Que coisa linda, que coisa louca. Pois há menos peixinhos a nadar no mar. Do que os beijinhos que eu darei na sua boca. Dentro dos meus braços os abraços hão de ser milhões de abraços. Apertado assim, colado assim, calado assim. Abraços e beijinhos e carinhos sem ter fim. Que é pra acabar com esse negócio de viver longe de mim. Não quero mais esse negócio de você viver assim. Vamos deixar desse negócio de você viver sem mim.  "
38,Berimbau,Vinicius de Moraes," Quem é homem de bem. Não trai. O amor que lhe quer. Seu bem. Quem diz muito que vai. Não vai. Assim como não vai. Não vem.... Quem de dentro de si. Não sai. Vai morrer sem amar. Ninguém. O dinheiro de quem. Não dá. É o trabalho de quem. Não tem. Capoeira que é bom. Não cai. E se um dia ele cai. Cai bem.... Capoeira me mandou. Dizer que já chegou. Chegou para lutar. Berimbau me confirmou. Vai ter briga de amor. Tristeza camará.... Se não tivesse o amor (2x). Se não tivesse essa dor (2x). E se não tivesse o sofrer (2x). E se não tivesse o chorar (2x). Melhor era tudo se acabar (2x). Eu amei, amei demais. O que eu sofri por causa de amor ninguém sofreu. Eu chorei, perdi a paz. Mas o que eu sei é que ninguém nunca teve mais.... Mais do que eu. Capoeira me mandou. Dizer que já chegou. Chegou para lutar. Berimbau me confirmou. Vai ter briga de amor. Tristeza camará....  "
39,Meu Mundo Caiu,Maysa, Meu mundo caiu. E me fez ficar assim. Você conseguiu. E agora diz que tem pena de mim. Não sei se me explico bem. Eu nada pedi. Nem a você nem a ninguém. Não fui eu que caí. Sei que você me entendeu. Sei também que não vai se importar. Se meu mundo caiu. Eu que aprenda a levantar.  
40,A Felicidade,Tom Jobim," Tristeza não tem fim. Felicidade sim. A felicidade é como a pluma. Que o vento vai levando pelo ar. Voa tão leve. Mas tem a vida breve. Precisa que haja vento sem parar. A felicidade do pobre parece. A grande ilusão do carnaval. A gente trabalha o ano inteiro. Por um momento de sonho. Pra fazer a fantasia. De rei ou de pirata ou jardineira. E tudo se acabar na quartafeira. Tristeza não tem fim. Felicidade sim. Tristeza não tem fim. Felicidade sim. A felicidade é como a gota. De orvalho numa pétala de flor. Brilha tranquila. Depois de leve oscila. E cai como uma lágrima de amor. A minha felicidade está sonhando. Nos olhos da minha namorada. É como esta noite. Passando, passando. Em busca da madrugada. Falem baixo, por favor. Pra que ela acorde alegre como o dia. Oferecendo beijos de amor. Tristeza não tem fim. Tristeza não tem fim. Tristeza não tem fim. Tristeza não tem fim. Tristeza não tem fim. Tristeza não tem fim.  "
41,Ponteio,Edu Lobo," Era um, era dois, era cem. Era o mundo chegando e ninguém. Que soubesse que eu sou violeiro. Que me desse o amor ou dinheiro.... Era um, era dois, era cem. Vieram prá me perguntar. ""Ô voce, de onde vai. de onde vem. Diga logo o que tem. Prá contar"".... Parado no meio do mundo. Senti chegar meu momento. Olhei pro mundo e nem via. Nem sombra, nem sol. Nem vento.... Quem me dera agora. Eu tivesse a viola. Prá cantar...(4x). Prá cantar. Era um dia, era claro. Quase meio. Era um canto falado. Sem ponteio. Violência, viola. Violeiro. Era morte redor. Mundo inteiro.... Era um dia, era claro. Quase meio. Tinha um que jurou. Me quebrar. Mas não lembro de dor. Nem receio. Só sabia das ondas do mar.... Jogaram a viola no mundo. Mas fui lá no fundo buscar. Se eu tomo a viola. Ponteio. Meu canto não posso parar. Não.... Quem me dera agora. Eu tivesse a viola. Prá cantar, prá cantar. Ponteio...(4x). Pontiarrrrrrrr. Era um, era dois, era cem. Era um dia, era claro. Quase meio. Encerrar meu cantar. Já convém. Prometendo um novo ponteio. Certo dia que sei. Por inteiro. Eu espero não vá demorar. Esse dia estou certo que vem. Digo logo o que vim. Prá buscar. Correndo no meio do mundo. Não deixo a viola de lado. Vou ver o tempo mudado. E um novo lugar prá cantar.... Quem me dera agora. Eu tivesse a viola. Prá cantar. Ponteio...(4x). Lá, láia, láia, láia.... Lá, láia, láia, láia.... Lá, láia, láia, láia.... Quem me dera agora. Eu tivesse a viola. Prá cantar. Ponteio...(4x). Prá cantar. Pontiaaaaarrr...(4x). Quem me dera agora. Eu tivesse a viola. Prá Cantar.  "
42,A Foca,Vinicius de Moraes, Quer ver a foca. Ficar feliz. É pôr uma bola. No seu nariz. Quer ver a foca. Bater palminha. É dar a ela. Uma sardinha. Quer ver a foca. Comprar uma briga. É espetar ela. Bem na barriga. Lá vai a foca. Toda arrumada. Dançar no circo. Pra garotada. Lá vai a foca. Subindo a escada. Depois descendo. Desengonçada. Quanto trabalha. A coitadinha. Pra garantir. Sua sardinha.  
43,Tarde Em Itapoã,Vinicius de Moraes, Um velho calção de banho. O dia pra vadiar. Um mar que não tem tamanho. E um arcoíris no ar. Depois na praça Caymmi. Sentir preguiça no corpo. E numa esteira de vime. Beber uma água de coco. É bom. Passar uma tarde em Itapuã. Ao sol que arde em Itapuã. Ouvindo o mar de Itapuã. Falar de amor em Itapuã. Enquanto o mar inaugura. Um verde novinho em folha. Argumentar com doçura. Com uma cachaça de rolha. E com o olhar esquecido. No encontro de céu e mar. Bem devagar ir sentindo. A terra toda a rodar. É bom. Passar uma tarde em Itapuã. Ao sol que arde em Itapuã. Ouvindo o mar de Itapuã. Falar de amor em Itapuã. Depois sentir o arrepio. Do vento que a noite traz. E o dizquedizque macio. Que brota dos coqueirais. E nos espaços serenos. Sem ontem nem amanhã. Dormir nos braços morenos. Da lua de Itapuã. É bom. Passar uma tarde em Itapuã. Ao sol que arde em Itapuã. Ouvindo o mar de Itapuã. Falar de amor em Itapuã.  
44,Diz Que Fui Por Aí,Nara Leão," Se alguém perguntar por mim. Diz que fui por aí. Levando o violão debaixo do braço. Em qualquer esquina eu paro. Em qualquer botequim eu entro. Se houver motivo. É mais um samba que eu faço. Se quiserem saber se eu volto. Diga que sim. Mas só depois que a saudade se afastar de mim. Tenho um violão para me acompanhar. Tenho muitos amigos, eu sou popular. Tenho a madrugada como companheira. A saudade me doi, o meu peito me roi. Eu estou na cidade, eu estou na favela. Eu estou por aí. Sempre pensando nela.  "
45,As Abelhas,Vinicius de Moraes, A abelhamestra. E as abelhinhas. Estão todas prontinhas. Para ir para a festa. Num zunequezune. Lá vão pro jardim. Brincar com a cravina. Valsar com o jasmim. Da rosa pro cravo. Do cravo pra rosa. Da rosa pro favo. E de volta pra rosa. Venham ver como dão mel. As abelhas do céu. Venham ver como dão mel. As abelhas do céu. A abelharainha. Está sempre cansada. Engorda a pancinha. E não faz mais nada. Num zunequezune. Lá vão pro jardim. Brincar com a cravina. Valsar com o jasmin. Da rosa pro cravo. Do cravo pra rosa. Da rosa pro favo. E de volta pra rosa. Venham ver como dão mel. As abelhas do céu. Venham ver como dão mel. As abelhas do céu.  
46,Água de Beber,Tom Jobim," Eu quis amar, mas tive medo. E quis salvar meu coração. Mas o amor sabe um segredo. O medo pode matar o seu coração. Água de beber. Água de beber camará. Água de beber. Água de beber camará. Eu nunca fiz coisa tão certa. Entrei pra escola do perdão. A minha casa vive aberta. Abri todas as portas do coração. Água de beber. Água de beber camará. Água de beber. Água de beber camará. Eu sempre tive uma certeza. Que só me deu desilusão. É que o amor é uma tristeza. Muita mágoa demais para um coração. Água de beber. Água de beber camará. Água de beber. Água de beber camará.  "
47,O Pato,João Gilberto," O Pato. Vinha cantando alegremente. Quém Quém. Quando um Marreco. Sorridente pediu. Para entrar também no samba. No samba, no samba. O Ganso, gostou da dupla. E fez também. Quém Quém Quém. Olhou pro Cisne. E disse assim ""Vem Vem"". Que o quarteto ficará bem. Muito bom, muito bem. Na beira da lagoa. Foram ensaiar. Para começar. O ticotico no fubá. A voz do Pato. Era mesmo um desacato. Jogo de cena com o Ganso. Era mato, mas eu gostei do final. Quando caíram n'água. E ensaiando o vocal. Quém Quém Quém Quém. Quém Quém Quém Quém. Quém Quém Quém Quém. Quém Quém Quém Quém.  "
48,Tomara,Vinicius de Moraes," Tomara. Que você volte depressa. Que você não se despeça. Nunca mais do meu carinho. E chore, se arrependa. E pense muito. Que é melhor se sofrer junto. Que viver feliz sozinho. Tomara . Que a tristeza te convença. Que a saudade não compensa. E que a ausência não dá paz. E o verdadeiro amor de quem se ama. Tece a mesma antiga trama. Que não se desfaz. E a coisa mais divina. Que há no mundo. É viver cada segundo. Como nunca mais.  "
49,Regra Três,Vinicius de Moraes," Tantas você fez que ela cansou . Porque você, rapaz. Abusou da regra três . Onde menos vale mais. Da primeira vez ela chorou . Mas resolveu ficar. É que os momentos felizes . Tinham deixado raízes no seu penar. Depois perdeu a esperança . Porque o perdão também cansa de perdoar. Tem sempre o dia em que a casa cai. Pois vai curtir seu deserto, vai. . Mas deixe a lâmpada acesa . Se algum dia a tristeza quiser entrar. E uma bebida por perto . Porque você pode estar certo que vai chorar.  "
50,Retrato em Branco e Preto,Tom Jobim," Já conheço os passos dessa estrada. Sei que não vai dar em nada. Seus segredos sei de cor. Já conheço as pedras do caminho,. E sei também que ali sozinho,. Eu vou ficar tanto pior. E o que é que eu posso contra o encanto,. Desse amor que eu nego tanto. Evito tanto e que, no entanto,. Volta sempre a enfeitiçar. Com seus mesmos tristes, velhos fatos,. Que num álbum de retratos. Eu teimo em colecionar. Lá vou eu de novo como um tolo,. Procurar o desconsolo,. Que cansei de conhecer. Novos dias tristes, noites claras,. Versos, cartas, minha cara. Ainda volto a lhe escrever. Pra lhe dizer que isso é pecado,. Eu trago o peito tão marcado. De lembranças do passado e você sabe a razão. Vou colecionar mais um soneto,. Outro retrato em branco e preto. A maltratar meu coração.  "
51,Rancho Das Flores,Vinicius de Moraes," Entre as prendas com que a natureza. Alegrou este mundo onde há tanta tristeza. A beleza das flores realça em primeiro lugar. É um milagre do aroma florido. Mais lindo que todas as graças do céu. E até mesmo do mar. Olhem bem para a rosa. Não há mais formosa. É flor dos amantes. É rosamulher. Que em perfume e em nobreza. Vem antes do cravo. E do lírio e da Hortência. E da dália e do bom crisântemo. E até mesmo do puro e gentil malmequer. E reparem no cravo o escravo da rosa. Que é flor mais cheirosa. De enfeite sutil. E no lírio que causa o delírio da rosa. O martírio da alma da rosa. Que é a flor mais vaidosa e mais prosa. Entre as flores do nosso Brasil. Abram alas pra dália garbosa. Da cor mais vistosa. Do grande jardim da existência das flores. Tão cheias de cores gentis. E também para a Hortência inocente. A flor mais contente. No azul do seu corpo macio e feliz. Satisfeita da vida. Vem a margarida. Que é a flor preferida dos que tem paixão. E agora é a vez da papoula vermelha. A que dá tanto mel pras abelhas. E alegra este mundo tão triste. No amor que é o meu coração. E agora que temos o bom crisântemo. Seu nome cantemos em verso e em prosa. Porém que não tem a beleza da rosa. Que uma rosa não é só uma flor. Uma rosa é uma rosa, é uma rosa. É a mulher rescendendo de amor.  "
52,Dindi,Tom Jobim," Céu, tão grande é o céu. E bandos de nuvens que passam ligeiras. Prá onde elas vão, ah, eu não sei, não sei. E o vento que fala das folhas. Contando as histórias que são de ninguém. Mas que são minhas e de você também. Ah, Dindí. Se soubesses do bem que eu te quero. O mundo seria, Dindí, tudo, Dindí, lindo, Dindí. Ah, Dindí. Se um dia você for embora me leva contigo, Dindí. Olha, Dindí, fica, Dindí. E as águas deste rio. Aonde vão Eu não sei. A minha vida inteira, esperei, esperei por vo...cê, Dindí. Que é a coisa mais linda que existe. É você não existe, Dindí.  "
53,Além do Horizonte,Nara Leão," Além do horizonte deve ter algum lugar bonito pra viver em paz. Onde eu possa encontrar a natureza, alegria e felicidade com certeza. Lá nesse lugar o amanhecer é lindo, com flores festejando mais um dia que vem vindo. Onde a gente pode se deitar no campo, se amar na relva escutando o canto dos pássaros. Aproveitar a tarde sem pensar na vida, andar despreocupado sem saber a hora de voltar. Bronzear o corpo todo sem censura, gozar a liberdade de uma vida sem frescura. Se você não vem comigo, tudo isso vai ficar no horizonte esperando por nós dois. Se você não vem comigo nada disso tem valor, de que vale o paraíso sem amor. Além do horizonte existe um lugar, bonito e tranquilo pra gente se amar.  "
54,Soneto do Amor Total,Vinicius de Moraes," Amote tanto, meu amor... não cante. O humano coração com mais verdade.... Amote como amigo e como amante. Numa sempre diversa realidade. Amote afim, de um calmo amor prestante. E te amo além, presente na saudade. Amote, enfim, com grande liberdade. Dentro da eternidade e a cada instante. Amote como um bicho, simplesmente. De um amor sem mistério e sem virtude. Com um desejo maciço e permanente. E de te amar assim, muito e amiúde. É que um dia em teu corpo de repente. Hei de morrer de amar mais do que pude.  "
