,titulo,artista,letras
953,Tá Tirando Onda,Terra Samba," Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha . O Terra Samba é coisa da Bahia. Andar na muvuca. Não levanta o seu astral. Até aí tá tudo normal. Gostar de Bob Marley. Vai propor o carnaval. Nada contra até que é legal.... Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia . Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia.... Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha . O Terra Samba é coisa da Bahia. Clarear, clareou . Aqui no samba essa onda acabou. Clarear, clareou. Aqui no samba essa onda acabou. Viagem de avião. Voou internacional. Só usa marca, sapato legal. Não resiste a um cineminha. Junto com sua titia. Essa menina. Tá tirando ondindinha.... Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia . Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia.... Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Mas tá tirando onda. Tá tirando ondinha.... Clarear, clareou . Aqui no samba essa onda acabou. Clarear, clareou. Aqui no samba essa onda acabou. Viagem de avião. Voou internacional. Só usa marca, sapato legal. Não resiste a um cineminha. Junto com sua titia. Essa menina. Tá tirando ondindinha.... Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia . Filosofia é a sua terapia . Ficar na dela. Não gosta de agonia.... Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia. Tá tirando onda. Tá tirando ondinha. O Terra Samba é coisa da Bahia.  "
954,Chama da Paixão,Banda Eva," E você foi o meu primero,. O meu segundo,. O meu terceiro amor.. Talvez o último,. O penúltimo que conquistou. E acendeu a chama dessa paixão.. Me fez feliz por muito tempo,. O bastante tempo que durou. Mas veio a chuva e essa chama logo se apagou. Derretendo a chama do meu coração.... Voa, gira, girassol. Tempo voa vai buscar. E assim seu coração. Bateu por outra pessoa (2x). Bye, bye, adeus,. Meu coração você perdeu. Bye, bye, e agora.... Ainda te quero mas tô indo embora.(2x). Pode dizer. Que tudo que fiz por você foi uma grande ilusão. Mas era só abrir a porta do meu coração. E foi então que resolveu me abandonar... laiá. Voa, gira, girassol. Tempo voa vai buscar. E assim seu coração. Bateu por outra pessoa...(2x). bye bye adeus. meu coração você perdeu. bye bye agora. ainda te quero mas to indo embora (2x). (chalalalá). bye bye adeus. (chalalalalalalalalá) (chalalalalalalalala) (2x). bye bye agora. (chalalalalalalalalááá).  "
955,Toda Linda,Banda Eva," Olha lá, ela passando, . toda linda, ai meu Deus do céu me leva a loucura . essa linda.(2X). Balançou o coração do seu nego, com seu jeito de me olhar to sambado de amor e desejo você quer me alucinar, ou me diga qual é o seu nome que eu cansei de perguntar, ô neguinha você mora onde(2X).  "
956,A Brisa do Mar,Olodum, Sentindo a brisa do mar. nos dois sozinhos. ouvindo as ondas baterem. me envolvi em seus carinhos. Foi tudo o que eu queria. O que eu pensei. Numa noite linda. A voce eu me entreguei. Bate coracao. Respire forte no peito. Cante uma cancao. De amor e de paixao (bis). Chá lá lá oh meu amor. No balanço do reggae. Sextafeira eu vou (bis). Olodum que beleza. A forca da natureza. Planta a paz e uniao. Colhendo amor nos coracoes. Chá lá lá oh meu amor. No balanço do reggae. Sextafeira eu vou (bis).  
957,Garota Tantão,J Leno," Conheci uma garota bicho bão, um avião. Ela é muita areia pro meu caminhão. Galera daqui a apelidaram de tantão. Tantão de peito. Tantão de coxa. Tantão de perna. Que popozão. Garota boa assim só em festa de peão . Tantão de peito. Tantão de coxa. Tantão de perna. Que popozão. Garota boa assim só em festa de peão . Pode vim Gisele Bündchen, Bailarina do Faustão. Não tem a beleza da garota tantão. Pode vim Gisele Bündchen, Bailarina do Faustão. Não tem a beleza da garota tantão. Tantão de peito. Tantão de coxa. Tantão de perna. Que popozão. Garota boa assim só em festa de peão. Tantão de peito. Tantão de coxa. Tantão de perna. Que popozão. Garota boa assim só em festa de peão . Ela só que ficar ficar,. Namorar beijar beijar. Ela só que ficar ficar,. Namorar beijar beijar.  "
958,Antigamente,Mestre Toni Vargas, Antigamente. Tudo era diferente. No Rio a gente era gente. Que beleza de lugar. Ali na Lapa. Tinha toda a malandragem. Do Samba e da capoeira. Vale a pena recordar. A malandragem. Não era como hoje em dia. Havia mais poesia. No jeito de malandrar. O bom malandro. De branco era boa praça. Cantava e fazia graça. Era um tipo popular. Mas respeitado. Porque bom de capoeira. Derrubava de rasteira. Sem nem mesmo se sujar. E de noitinha. Embaixo dos lampiões. Lindas moças rufiões. Olhavam o bonde passar. Lá pelos arcos. Desenhando de beleza. O céu que a mãe natureza. Reservou pra esse lugar. O céu que a mãe natureza. Reservou pra esse lugar. O céu que a mãe natureza. Reservou pra esse lugar. O céu que a mãe natureza. Reservou pra esse lugar. Ê viva meu Deus. Iê viva meu Deus camará. Iê que me ajudou. Iê quem me ajudou camará. Iê viva meu Mestre. Iê viva meu Mestre camará.  
959,O Mundo Estava Em Guerra,Saulo Fernandes," O mundo estava em guerra. Mas aqui era carnaval. E a gente parecia. Protegido de todo mal. Foi tão bom sentir. Aquilo tudo com você. Cantar, beijar, sorrir. E depois agradecer. O amor chegou, e eu nem tenho. Palavras pra dizer. Só quero te ver mais feliz, aonde for. Caminhei na avenida. E a tristeza se acabou. Senti em meu peito a energia que chegou. E o povo aqui dessa cidade tão bonita. Cantava o prazer de estar de bem com a vida. Sorrindo de felicidade e alegria e amor.  "
960,Doce Obsessão,Ivete Sangalo," Você chegou. Me encontrou tão amarga e vazia. Me entregou seu amor com carinho. Acabou com a minha solidão. O teu amor. É uma luademel, meu amado. Que ilumina meu céu estrelado. Minha doce obsessão. Confesso que eu não estava assim tão preparada. Pra ver todo esse amor me conquistar. Te peço que você não me abandone. Não deixe nossa chama se apagar. Eu quero te beijar. Te abraçar. Preciso desse amor. E quando anoitecer. Confessar. Que eu amo você.  "
961,Alerta contra o BK  (Tuberculose),Bel Meirelles," O Bacilo de Koch, também chamado de BK. Andava meio sumido, mas voltou a circular. Pode nos causar doença se de jeito nos pegar. E quem está debilitado, pode se contaminar. Mas a doença é quem escolhe, onde vai  se instalar. E ataca vários órgãos, pulmões é mais popular. Então fique bem atento, faça tudo prá evitar. E aos sintomas e sinais, não se deixe enganar. Porque... Tosse, com catarro. Há mais de três semanas. Pode ser Tuberculose. Perda de peso e apetite. Febre baixa em geral à tarde. Cansaço fácil e desânimo. Providências não retarde. Suores noturnos e fraqueza. Catarro com sangue, atenção. Pode ser Tuberculose. Afetando  seu pulmão. Prefira lugares ventilados. Fuja  de aglomeração. Evite o vício das drogas, cuide da alimentação. Mas se tiver desconfiado, de doente já estar. Não fique desesperado, pois tem jeito de tratar. Vá a um serviço de saúde, que eles vão te orientar. A fazer exame do catarro, prá ver  se tem BK. Refrão....  "
962,Cobra Traiçoeira,Mestre Barrão, Cuidado com a cobra venenosa . Ela pode te morder . Cobra críada é bicho perigroso . Ela te morde e tu não vé . Perto de mim teve um monte de cobra . Foi São Bento que me protejeu . A que estava mais perto de mim . Que cobra traiçoeira essa que me mordeu . Mas meu veneno tambem era forte . Hoje estou vivo e cobra morreu. Coro . Olha cobre te morde . Senhor São Bento.  
963,Estrechez de Corazón,Los Prisioneros," No te pares frente a mí. Con esa mirada tan hiriente. Puedo entender estrechez de mente. Soportar la falta de experiencia. Pero no voy a aguantar. Estrechez de corazón. No vuelvas a hablar así. No rebajes estas relaciones. Si vivimos de cariño y besos. No me digas de odios y traiciones. Cuántas cosas se dirán. En la guerra del amor. Las palabras son cuchillas. Cuándo las manejan orgullos y pasiones. Estás llorando y no haces nada. Por comprender a nadie excepto a ti. Oye, no voy a aguantar. Tú no puedes demostrar. Oye, no voy a aguantar. Estrechez de corazón. No destruyas porque sí. No quieras borrar cada momento. La felicidad no tienes porque. Incinerarla junto al sufrimiento. No te pido nada más. Que valores este amor. Que lo guardes en un libro. Y lo atesores cerca de tu corazón. Tú sabes cuánto se ha querido. Has abrazado lo mismo que yo. Hoy no puedes demostrar. Yo no tengo que aguantar. No, no puedes demostrar. Estrechez de corazón. Oh, tu corazón. Oh, tu corazón. No te pares frente a mí. Con esa mirada tan hiriente. Pon tu mano en mi pecho. Y reconoce que este latido no se miente. Lástima que sea así. Es el juego del amor. Cuándo más parece firme. Un castillo se derrumba de dolor. Estás llorando y no haces nada. Por ver lo nada a nadie excepto a ti. Estrechez de amor, egoísmo. Estrechez de razón, no me miras. Oye, no voy a aguantar. Estrechez de corazón. Oh, tu corazón. Oh, tu corazón.  "
964,Olodum Força Divina,Olodum," Supremo maior. Da divindade da natureza. No compasso do tempo. Foise a bailar. Desenvolvendo o mistério do Assis. No firmamento das eras das luzes. Malgaxe culto soberano. Fertilizando o futuro de um sonho. Melanésia do leste Timor. Florescente nascer do sol. Um arcoíris na pura essência. Tão cintilante supremo maior. O que vai vai, o que vai vai ahh. O que vai vai, o que vai vai ohh. Diga lá, diga lá. O que vai vai, o que vai vai ahh (Olodum). O que vai vai, o que vai vai o Olodum. Deixa comigo. Olodum força divina da fonte da vida. Que com seus mistérios trazem encantamento. Pro nosso cantar, hanavalona rainha primeira. Derradama revolucionou e com seus gritos. Porém resumidos, o império ele comandou. Na história comentase fatos tão profundos quanto. O nosso ser, Olodum representa cultura. Arcoíris,força e poder. O que vai vai, o que vai vai ahh. O que vai vai, o que vai vai ohh. Quero ouvir, quero ouvir. O que vai vai, o que vai vai ahh. O que vai vai, o que vai vai o Olodum. Oldum força divina da fonte da vida. Que com seus mistérios trazem encantamento. Pro nosso cantar, hanavalona rainha primeira. Derradama revolucionou e com seus gritos. Porém resumidos, o império ele comandou. Na história comentase fatos tão profundos quanto. O nosso ser, Olodum representa cultura. Arcoíris,força e poder. O que vai vai, o que vai vai ahh. O que vai vai, o que vai vai ohh. Diga lá, diga lá. O que vai vai, o que vai vai ahh (Olodum). O que vai vai, o que vai vai o Olodum. Eu quero ouvir.  "
965,Eu Gosto (part. Dennis),Claudia Leitte," Baby. Eu gosto quando dança assim. Corpo suado, coladinho em mim. Vem desse jeito que tá gostosin, assim. Eu gosto quando dança assim. Corpo suado, coladinho em mim. Vem desse jeito que tá gostosin. Eu gosto assim. É que você chegou com esse jeito que me conquistou. Fazendo loucuras na hora do amor, muito louco. Oh, oh, oh, oh, oh. E no meu pensamento eu tô te devorando. O teu corpo molhado no meu misturado. Não quer mais parar. Me olha nos olhos que eu já tô de graça. Me diz o que fazer. Baby. Eu gosto quando dança assim. Corpo suado, coladinho em mim. Vem desse jeito que tá gostosin, assim. Eu também gosto quando dança assim. Toda gostosa rebolando pra mim. Vem desse jeito que tá gostosin. Eu gosto assim. Você chega, me convida, o corpo pede. Uma dança, meia volta, o sangue ferve. Uh, eu tenho febre, uh. Oh, oh, oh, oh,oh. Seu olhar já vai tirando a minha roupa. Eu tô toda me passando, muito louca. Uh, água na boca, uh. Oh, oh, oh, oh,oh. Me olha nos olhos que eu já tô de graça. Me diz o que fazer. Baby. Eu gosto quando dança assim. Corpo suado, coladinho em mim. Vem desse jeito que tá gostosin, assim. Eu também gosto quando dança assim. Toda gostosa rebolando pra mim. Vem desse jeito que tá gostosin, vem. Eu gosto assim, eh.  "
966,"Sabe De Nada, Inocente",É o Tchan," Sua mulher saiu triste e voltou toda sorridente (sabe de nada, inocente). Apareceu o primo de toalha bem na sua frente (sabe de nada, inocente). Vai pro dentista todo dia. Quando você liga tá na casa das amigas. Na hora h sempre inventa um caô. Todo mundo sabe, só você não se tocou. Ta todo mundo comentando (acorda seu demente). Deixar o pau comer na sua frente. Sabe de nada, inocente. Tô te falando. Sabe de nada, inocente. Tá vacilando. Sabe de nada, inocente. Até de manhã ela tá no tchan.  "
967,15 Mil Por Mês,Babado Novo," 15 mil por mês, pra bancar a mina. Cabelo, sapato, silicone, gasolina. 15 mil por mês, aí cê tá armado. Pra ter essa gata tem que ter gado no pasto. Tá pensando que é fácil desfilar de avião. Aí você esquece que tem a manutenção. Você quer botar banca, o preço da fama. Quer comer filé, então não reclama. Que a máquina é quente, vale a pena você pagar pra ver. A pegada é firme, vai te enlouquecer. Então não arreda não, que o padrão é alto. Depois vai me dizer valeu cada centavo. 15 mil por mês, pra bancar a mina. Cabelo, sapato, silicone, gasolina. 15 mil por mês, aí cê tá armado. Pra ter essa gata tem que ter gado no pasto.  "
968,A Força da Jurema,Os Tincoãs," Ouvi você me chamando aqui. Eu vim de longe pra lhe obedecer. Sou um caboclo que só visto pena. Vim mostrar a força que tem a Jurema. Meus camarada, meus camaradinho. Se quer que eu dance toque um pouquinho. Se quer que eu dance toque um pouquinho. Eu estou aqui com toda minha gente. Saravá aos grandes. Saravá também aos pequenos. Agogô e Rum, Rumpi e Lé. Este é o som do Candomblé. Agogô e Rum, Rumpi e Lé. Este é o som do Candomblé. Agogô e Rum, Rumpi e Lé. Este é o som do Candomblé. Agogô e Rum, Rumpi e Lé. Este é o som do Candomblé.  "
969,Quero Sexo,Kit Kitana," Eu quero sexo. Eu quero beijo na boca. Eu quero sexo, o seu sexo. Desejo suave. Vem me ama. Uiiiiiiiiiiiiiii. Eu quero você. Só você. Caliente, quente. Muito quente. Uiiiiiiiiiiiiiii. Eu quero sexo. Uiiiiiiiiiiiiiiii. Eu quero beijo na boca.  "
970,Gloria,Umberto Tozzi, manchi tu nell'aria. manchi ad una mano. che lavora piano. manchi a questa bocca. che cibo piu non tocca. e sempre questa storia. che lei la chiamo Gloria.. Gloria sui tuoi fianchi. la mattina nasce il sole. entra odio ed esce amore. dal nome Gloria.. Gloria manchi tu nell'aria. manchi come il sale. mi manchi piu del sole. sciogli questa neve. che soffoca il mio petto. t'aspetto Gloria.. Gloria chiesa di campagna. acqua nel deserto. lascio aperto il cuore. scappa senza far rumore. dal lavore dal tuo letto. dai gradini di un altare. ti aspetto Gloria.. Gloria per chi attende il giorno. e invece di dormire. con la memoria torna. a un tuffo nei papaveri. in una terra libera. per chi respira nebbia. per chi respira rabbia. per me che senza Gloria. con te nuda sul divano. faccio stelle di cartone. pensando a Gloria..  
971,Colorir Papel,Via Circular," É um vento que passa e que leva. Raia o brilho de cor amarela. Planta o pé no chão. O amor dando volta na terra. Arco íris de luz aquarela. Banda coração. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel. É um vento que passa e que leva. Raia o brilho de cor amarela. Planta o pé no chão. O amor dando volta na terra. Arco íris de luz aquarela. Banda coração. Vamos ver o pôr do sol. Me dê a mão. Uma estrela só. Não é constelação. Sem destino vamos juntos. Passear feito nuvens no céu. Derramar a tinta colorir papel. E amanhecer nós dois. Perfume, bem me quer. Tem biscoito, queijo, bolo. Leite no café. Refrão... 2x.  "
